# BEAST v10.5.0
# Generated Mon Apr 13 22:17:07 BRT 2026 [seed=1776129426974]
# CDV_GTRG4_skygrid_relaxed_4traits.xml
state	location_2.rates.Argentina.Brazil	location_2.rates.Argentina.Gabon	location_2.rates.Argentina.Germany	location_2.rates.Argentina.Hungary	location_2.rates.Argentina.Italy	location_2.rates.Argentina.Uruguay	location_2.rates.Brazil.Gabon	location_2.rates.Brazil.Germany	location_2.rates.Brazil.Hungary	location_2.rates.Brazil.Italy	location_2.rates.Brazil.Uruguay	location_2.rates.Gabon.Germany	location_2.rates.Gabon.Hungary	location_2.rates.Gabon.Italy	location_2.rates.Gabon.Uruguay	location_2.rates.Germany.Hungary	location_2.rates.Germany.Italy	location_2.rates.Germany.Uruguay	location_2.rates.Hungary.Italy	location_2.rates.Hungary.Uruguay	location_2.rates.Italy.Uruguay	location_2.rates.Brazil.Argentina	location_2.rates.Gabon.Argentina	location_2.rates.Germany.Argentina	location_2.rates.Hungary.Argentina	location_2.rates.Italy.Argentina	location_2.rates.Uruguay.Argentina	location_2.rates.Gabon.Brazil	location_2.rates.Germany.Brazil	location_2.rates.Hungary.Brazil	location_2.rates.Italy.Brazil	location_2.rates.Uruguay.Brazil	location_2.rates.Germany.Gabon	location_2.rates.Hungary.Gabon	location_2.rates.Italy.Gabon	location_2.rates.Uruguay.Gabon	location_2.rates.Hungary.Germany	location_2.rates.Italy.Germany	location_2.rates.Uruguay.Germany	location_2.rates.Italy.Hungary	location_2.rates.Uruguay.Hungary	location_2.rates.Uruguay.Italy	location_2.indicators.Argentina.Brazil	location_2.indicators.Argentina.Gabon	location_2.indicators.Argentina.Germany	location_2.indicators.Argentina.Hungary	location_2.indicators.Argentina.Italy	location_2.indicators.Argentina.Uruguay	location_2.indicators.Brazil.Gabon	location_2.indicators.Brazil.Germany	location_2.indicators.Brazil.Hungary	location_2.indicators.Brazil.Italy	location_2.indicators.Brazil.Uruguay	location_2.indicators.Gabon.Germany	location_2.indicators.Gabon.Hungary	location_2.indicators.Gabon.Italy	location_2.indicators.Gabon.Uruguay	location_2.indicators.Germany.Hungary	location_2.indicators.Germany.Italy	location_2.indicators.Germany.Uruguay	location_2.indicators.Hungary.Italy	location_2.indicators.Hungary.Uruguay	location_2.indicators.Italy.Uruguay	location_2.indicators.Brazil.Argentina	location_2.indicators.Gabon.Argentina	location_2.indicators.Germany.Argentina	location_2.indicators.Hungary.Argentina	location_2.indicators.Italy.Argentina	location_2.indicators.Uruguay.Argentina	location_2.indicators.Gabon.Brazil	location_2.indicators.Germany.Brazil	location_2.indicators.Hungary.Brazil	location_2.indicators.Italy.Brazil	location_2.indicators.Uruguay.Brazil	location_2.indicators.Germany.Gabon	location_2.indicators.Hungary.Gabon	location_2.indicators.Italy.Gabon	location_2.indicators.Uruguay.Gabon	location_2.indicators.Hungary.Germany	location_2.indicators.Italy.Germany	location_2.indicators.Uruguay.Germany	location_2.indicators.Italy.Hungary	location_2.indicators.Uruguay.Hungary	location_2.indicators.Uruguay.Italy	location_2.nonZeroRates
100000	0.5581373945146139	1.4841468733663075	0.040132739086823424	1.130025903744582	0.1679563117905185	0.9953370617523423	2.1745774969066587	0.736466612415032	0.8050643952189407	0.09206801128472034	0.991456564558935	0.4141048306088314	0.06180020541606964	0.3292677318195049	1.6769356288250945	0.05657445960832463	0.6030763490939612	0.3068298817247592	0.43092653561885164	1.0875367893116747	3.477163137805688	0.22151026521461054	0.00998637892291857	1.9554700244515224	1.4822053464971712	1.0286704427219109	1.7366527962426608	0.21434864811238233	2.1967579950583445	0.5129779625344318	4.202278863705413	0.37219697447802397	0.010008790317157302	1.6852132723480862	0.04535420752888711	0.29218700380989715	1.0576246804647542	0.13693098270587492	1.6892882063662191	0.1998076052901499	2.179840559163835	0.29098995130652533	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0
110000	0.21275032494413948	1.384039301129968	2.301793456503337	1.7889723874639916	0.3193519815068186	0.9911819912044088	0.538830673490658	0.6032289458123589	0.19701007258092915	0.9473038770790405	1.5258674214946286	1.442741563410368	0.07595110525141692	0.3627342247606403	0.05060195761238639	0.3838441918739047	1.4982269653961802	0.562657914068797	0.4209359625466547	1.625866867960182	0.9484906216517806	1.3973208969909323	0.007771574428156858	1.294912520554492	0.5840270786649437	1.579578312442806	1.2857239618050444	0.03038723334429625	0.7681171190822201	2.9143759150157837	0.3235053144852136	0.058597413292660355	0.05670723913744699	0.8142281830976118	0.06220449843210716	2.122522021560886	0.5557038195238105	2.425652825955598	1.128122839039331	2.3121717439980016	0.7005937872304322	0.23175380968114226	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	17.0
120000	0.2393002580970904	0.18775532586357216	0.2206954664563009	6.691043010396387	0.8760075062651917	3.1525932956100755	0.6870292930737059	0.9614609918854823	0.5686751647391517	0.6640742415106724	1.693148632247395	3.208405514080542	0.18179062788451597	1.62149782394755	0.2644549396312963	0.06135254682309445	2.070422467523161	1.2744787290602357	0.7912231375639234	5.035481196138376	0.01971544715113116	0.25919769871390896	0.03016610416599039	2.9813587872979403	0.20827612237768706	0.02908602075958835	1.1223318305260168	0.6354589556100662	0.3302839814140616	1.8207760114880254	2.4914364938833713	0.035276021124913445	0.005965881569430024	3.8826075296915206	0.3740570693713468	1.0128695636933651	0.6050786727449584	0.7683065643977147	1.1541946761617836	1.7296451596005114	0.4855729651587296	0.13143360493414719	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	10.0
130000	0.2733105445177433	0.4281144135089587	0.36057698147096817	0.4420764336705994	0.7814590906116662	0.81525547862903	0.7256874777253455	0.9564888335108741	0.7769826755791327	1.3976721262780472	2.193952016179167	2.6526392396990195	0.15395982071660885	0.15647799453086203	1.0151740505360947	0.014329654003467784	2.375626203100529	2.0952268119396957	2.3874172958337607	2.280990407013767	0.15941697715210865	2.041214711545806	0.24121529667245495	3.3431588968638875	4.029105070869344	0.16601390450923467	0.5914257018947621	1.421937398353836	2.8707141056110723	1.055554532707606	2.4010833619989396	0.4560516761870912	0.04096947970810539	0.6360414318603879	1.0804452263766924	0.5770149333948894	2.5427494117337415	0.08478690145145533	1.3459789708026206	3.539549662318773	2.0149129264031873	0.5409777803996332	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	16.0
140000	0.32806310648617637	2.31881427766516	0.5632920281969555	1.47789090475604	0.3847642198941362	0.5496135029268989	1.3373138656284569	2.503550184177468	0.834215043562248	1.7330752299431742	2.4377203177689992	1.5947275048784948	0.1875622921133283	0.013889989755257046	5.016109345334919	0.034871235699867574	0.0597508376064686	2.7234400435525576	1.6146239662400736	1.6880678712467234	0.26114994028546296	0.841039991361339	0.05264391241303078	0.6504921869682082	0.4213943063440386	0.18063765131087284	0.5918640786899406	1.3134379965480154	0.25526756578083976	0.21823498838902364	7.493930581532449	0.7307402325312847	0.1354814441142081	0.6376479001134852	0.0742495172447985	0.24134749423361948	1.9135630791021936	0.0702676246133311	0.8441900465127414	0.6614497289542707	1.1343263189449937	0.21451483517456357	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	14.0
150000	0.3946051798924405	1.2994149036261124	0.23013414004063212	1.0379907466933567	2.347971346006497	0.49234228100010036	1.48031373497552	0.25391684332185227	0.23952399191940346	0.13556774817408965	2.960508659843422	0.30957363395418275	0.12181085553117635	0.002091675026502397	1.1934643004285244	0.44537975340828895	1.3275094761759558	1.0811052426305605	0.9939272380495255	0.6826021316442803	0.9039531961981941	0.6246899739616909	0.04725384615209631	0.893441632922454	0.6492493937943415	0.7052964696269928	0.6848034409234532	0.4013983458983304	1.6875576366929799	0.2526056210552162	2.5458723316718417	1.3431861191247694	0.016920017297850018	2.3609656247367554	0.3455685795075085	0.08244395133209735	1.6906254750444043	0.5405770066513992	1.070519421732656	1.3975129056025224	1.5498313511449675	0.9968967123766246	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	15.0
160000	0.7544399594556332	0.8859491560166701	1.1848560662466796	0.5909636856628311	0.7805953902708547	1.4348414458605734	2.182636218159131	0.5380849000166132	0.43299743408291763	0.5321659509703641	0.6693476198396942	2.174384742564015	0.08087174938444298	0.06797311496641614	0.20954605689324646	0.1937312981791385	0.12314426378830284	1.1937461095112323	1.1048955877268953	0.05359693723349929	0.8555561707871983	0.4100187343645237	0.0954836746135759	0.5211131111444139	0.5361089908980203	0.46077864438730565	1.0602544382895585	1.094760309107237	0.33074243212240406	0.7908301943685145	1.5634733685435172	0.3832867755451697	0.2738549127226512	0.9506436917207879	1.6502380151482268	0.25562377359537314	0.8233005035995749	2.2127643722522037	0.4127910014810996	0.34449002739486634	0.718266098846089	0.42972612251459374	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	10.0
170000	0.6899012621075756	0.8042401006282515	1.069892934440504	0.5540745233314529	0.4312835033365014	0.7702464108125445	1.619667866982863	0.7051039145103967	0.5264664372469862	0.3424900162139031	2.141367070375332	1.78940626347318	1.119757140765774	0.02790950202069938	0.30844811364029145	0.2916424375306242	0.4254593086832273	0.9971418741253305	0.7867478018592082	0.42678530542126397	0.8033148156469877	0.3331532477324072	1.9156234612659047	1.3747715999254575	1.2356253664731958	1.1022863729979906	2.308472388735478	0.2381555767215869	0.6009242579477584	1.0074798002626781	1.4865477560773412	0.7072193747618046	1.2737816416830123	1.6408628980602464	3.412370535457648	0.8037526387624337	0.23732597583285805	1.0891813210218284	0.9967713058769682	0.7467046713311297	1.1323787400654524	1.6826855212270928	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	14.0
180000	1.0037695960562547	0.3011500015804067	0.19870857670302758	0.46063430012851486	0.18714524710309255	0.20335982957571366	2.2615616809601913	0.17763496365223128	1.685708524283983	1.4604450735365826	0.9537422185973592	0.8754044846685072	0.908057567451898	0.554400953507129	0.007445333107164013	0.5395223118204101	0.9580754947100772	1.9620778499574596	0.8926801475859125	1.087706633479536	0.09352152198559392	5.504288987475378	0.1693286534627676	0.6334864813349087	1.0012130119822318	0.2002643937926974	0.18848071720744086	0.20998706861088232	2.0649005990660854	2.5020322587015045	4.276259067998505	0.6024088105347319	0.14792968233172352	0.12374844710859592	0.3643502330680258	2.453101639157619	0.25415492748368596	2.120764178395928	0.6091289563784807	0.5906805852359664	0.5946612182887397	0.26922048181568625	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	13.0
190000	0.26131227460649353	0.3448182692288497	0.060930429551594285	6.310528759812682	0.07832376453316817	0.5669708524808437	0.3938629585101431	0.8004739638128615	1.1077117352455843	0.7863548028806714	0.46584741191171036	0.05520597353013383	0.0404418360865961	1.5485682084980372	0.009157297308300446	1.436181487553123	1.801883405939151	0.5353003326951292	0.9083283934941827	1.9787629165832785	0.4897136854574314	1.4357636280262713	1.0781926734824727	1.7216811156663276	0.046329814640714125	0.1753728373087871	0.30381901664376826	0.45824461642584857	1.2570487445865794	0.7165799089469436	0.8507018822829944	0.6707785779164046	0.7993042623162396	0.9572445651214216	1.1145259451512255	1.4698360481489527	0.8256719727042192	0.5808744259856841	0.14347365819648975	0.5569063106953015	0.9095695454101923	0.2448067490706574	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	13.0
