# BEAST v10.5.0
# Generated Mon Apr 13 22:17:07 BRT 2026 [seed=1776129426974]
# CDV_GTRG4_skygrid_relaxed_4traits.xml
state	location_1.rates.Africa.Europe	location_1.rates.Africa.South America	location_1.rates.Europe.South America	location_1.rates.Europe.Africa	location_1.rates.South America.Africa	location_1.rates.South America.Europe	location_1.indicators.Africa.Europe	location_1.indicators.Africa.South America	location_1.indicators.Europe.South America	location_1.indicators.Europe.Africa	location_1.indicators.South America.Africa	location_1.indicators.South America.Europe	location_1.nonZeroRates
380000	0.5487568557991579	1.0641192544120281	0.003622959307422304	0.23908191900901188	0.06443860577093743	1.060986898703526	1.0	1.0	1.0	0.0	1.0	1.0	5.0
390000	0.13653066462298322	1.72849732880902	0.5318489612506555	0.013145511438102378	0.43061598275928	4.034149997128153	0.0	1.0	0.0	1.0	1.0	1.0	4.0
400000	1.9522197971557764	1.5436868391991148	0.14917774589303023	0.13891203593263185	1.0136272418537335	0.5978103631992596	0.0	0.0	1.0	0.0	1.0	1.0	3.0
410000	2.8887952666256664	1.6382584177516668	3.5360718473943673	1.4113853681286337	1.5866965345456778	1.366695945348659	1.0	0.0	1.0	0.0	1.0	0.0	3.0
420000	0.8557661559228081	0.5147623122921803	0.006855804422951167	2.0667248371535094	1.1748754521163254	3.998181835481575	0.0	1.0	1.0	1.0	1.0	1.0	5.0
430000	2.019435478028301	0.34197151521605534	0.24485139572782866	0.19934128574542112	0.5978626055550343	1.300356173977398	0.0	1.0	0.0	1.0	1.0	1.0	4.0
440000	0.9412318681835352	2.549966023881384	0.14233415439976466	1.127148639217129	1.350961003981194	1.9036554298812065	0.0	1.0	1.0	1.0	1.0	1.0	5.0
450000	0.8243943270680729	2.480017811271802	0.20465378215923252	0.08493397403032811	1.2738718320561162	2.5529701541930994	1.0	0.0	0.0	1.0	1.0	1.0	4.0
460000	0.01840209939875369	0.07077865377019224	0.6631462068744199	0.35398127871226226	0.566637299554433	0.45655155304727296	1.0	1.0	1.0	1.0	1.0	1.0	6.0
470000	1.7415358681834934	0.16664186762819433	0.2531933849094923	1.248469648289388	0.15308010100150884	1.0246806490830016	0.0	1.0	0.0	1.0	1.0	1.0	4.0
480000	0.05015062806699513	0.1362750099901251	0.2176592363684268	1.2891709167650964	1.2980863758887184	1.1547166520342071	0.0	0.0	1.0	0.0	1.0	1.0	3.0
490000	0.38144370738939537	2.5052042556815874	0.1841283699966431	0.4563605233703766	0.6606359038395052	0.7756626229845945	1.0	1.0	1.0	1.0	1.0	1.0	6.0
500000	0.4494748431643853	0.21117204279976495	1.4904764277260003	0.030940450238274388	2.045763362165229	0.7930058996243545	0.0	1.0	1.0	0.0	1.0	1.0	4.0
510000	0.5006467519589055	0.1933397748055185	1.0320417370642234	0.9650368725052079	2.3266241380314368	0.46938464016051556	1.0	0.0	1.0	0.0	1.0	1.0	4.0
520000	0.29197977968581434	0.6336327159354653	0.11995720129957	0.3650363209721221	0.9532487160643779	0.6475507849329819	1.0	1.0	1.0	1.0	1.0	1.0	6.0
530000	1.1962040643735223	1.9027253665556654	0.04527129706884455	1.0240669475468056	0.6691668193498496	0.7619813319223064	1.0	0.0	1.0	0.0	1.0	1.0	4.0
540000	1.5412975323788087	0.12878986534247974	0.24343218348815454	0.23320241693724703	0.36779740762442414	2.3245271123382354	0.0	0.0	0.0	1.0	0.0	1.0	2.0
550000	2.206620448198484	0.3942807379682878	0.5654081487042077	0.7802804642057103	0.4340912555769596	0.01715635283386618	0.0	1.0	1.0	0.0	1.0	0.0	3.0
560000	0.025450284305598803	1.0771841195885756	0.07657044420186208	0.015852903614247797	0.5852883043827674	1.4024506909093346	0.0	1.0	1.0	1.0	1.0	1.0	5.0
570000	0.6982176400659453	0.21395223178735867	0.1488827758631278	0.4818309472275677	0.8541265722393316	3.051779027230616	1.0	1.0	1.0	1.0	1.0	1.0	6.0
580000	0.11019420956927958	0.34739796874279294	1.322564212877637	0.04761721190246226	1.389628897855059	0.8710904411883457	0.0	1.0	1.0	1.0	1.0	1.0	5.0
590000	0.14787703850105485	0.7504979889244751	2.1322110103631955	0.6390803694949984	0.16561085055019964	2.4403464826489194	1.0	1.0	1.0	0.0	1.0	1.0	5.0
600000	0.5532302258186006	0.5170333293961259	1.8263998504590626	0.0833868746874317	0.11446420107013007	0.6362927810126853	1.0	0.0	0.0	1.0	1.0	1.0	4.0
610000	0.3730172064852425	0.08501817860653371	0.280161287539579	0.5382772417362741	1.652679559720888	4.232923573688412	1.0	0.0	1.0	1.0	1.0	1.0	5.0
620000	1.2746828614625758	1.0682965903938624	0.8821135591588074	1.0227033377585986	1.4951129071043208	0.24111215587594298	1.0	1.0	1.0	0.0	1.0	1.0	5.0
630000	1.213908656172289	3.0524429578059897	2.691608939502574	1.6449236554571534	0.9531817559597087	3.8024351855734353	0.0	0.0	1.0	0.0	1.0	1.0	3.0
640000	0.9710535664217725	0.43586730429926435	3.646165797567427	0.9335224139524384	0.7715266363939411	0.24012903027665736	1.0	0.0	0.0	1.0	1.0	1.0	4.0
650000	1.0126804014536337	0.6449603952260278	2.289761086999632	3.464990751155856	1.3458036595815315	0.7221982107536213	1.0	1.0	1.0	1.0	1.0	1.0	6.0
660000	0.5401714778239981	1.3835602541824645	0.22705365907044614	1.8504356921038998	0.902363530622494	2.574835233809812	0.0	0.0	1.0	0.0	1.0	1.0	3.0
670000	1.7568022817665399	0.1896578017692781	1.4563904803171617	0.5446557285687268	0.7658416002258622	1.434097686680134	1.0	0.0	1.0	1.0	1.0	1.0	5.0
680000	0.5220045477508841	0.6599340400039028	0.6679662944745017	0.4201252193647848	0.4319593472254694	0.6648299437834494	0.0	1.0	1.0	1.0	1.0	1.0	5.0
690000	0.061237378936696334	2.261340350675965	2.673250816574494	0.26614338189159537	0.9141114393160108	1.4670327020114857	0.0	1.0	1.0	1.0	1.0	1.0	5.0
700000	0.31979945416076283	0.15446053965654197	1.370649518678044	0.8592357580496377	2.2656313122955454	1.7245401927086943	1.0	0.0	0.0	1.0	1.0	1.0	4.0
710000	0.22332674329378205	0.37294027226303145	1.4892637642391648	0.9458085901001816	0.22085123055846123	1.8038745894419894	0.0	0.0	1.0	0.0	1.0	1.0	3.0
720000	0.026347815710860676	0.03539935920831839	0.05585206679308967	0.2981690054726929	0.29330519157374757	1.7982756103379618	1.0	1.0	0.0	1.0	1.0	1.0	5.0
730000	1.2727092681488175	0.08728452274089057	1.0878266033092545	1.1237193794625229	1.0643160796781728	1.1841344084592575	1.0	0.0	1.0	0.0	1.0	1.0	4.0
740000	0.03847028627733366	0.19596639602971516	1.7336218587246872	0.9358229089035875	0.9659444570935618	1.6345152823359794	0.0	1.0	1.0	0.0	1.0	1.0	4.0
750000	2.7839947196459653	0.1401839063699117	0.5943637183601228	0.17349673492590084	0.8232398595926272	0.19027689959828034	1.0	1.0	0.0	1.0	1.0	1.0	5.0
760000	0.05290705576247331	0.017010963113492046	0.0912440374106474	0.06710265116729128	0.43065589706006335	1.9834752866306145	0.0	1.0	1.0	0.0	1.0	1.0	4.0
770000	0.4844482647974586	1.107488200730847	0.3230011395621622	2.8788584922436384	0.7304656640711024	5.0635399600664375	0.0	1.0	1.0	1.0	1.0	1.0	5.0
780000	0.16865303961828612	1.438608476237116	0.3787891408493294	0.9084287930811292	1.166191714023016	1.4187723497078795	0.0	1.0	0.0	1.0	1.0	1.0	4.0
790000	1.0283124628717035	1.2316765949118222	1.2258194679051584	1.6742730609957286	0.41813515141810537	0.7192485288155964	0.0	1.0	1.0	0.0	1.0	1.0	4.0
800000	0.24510957784269005	0.4409168928345474	1.5550644961977147	0.4516353096138026	3.1427076558269627	3.14658821029424	0.0	1.0	1.0	1.0	1.0	1.0	5.0
810000	0.15530064420821002	2.9384509772069807	0.38781205105953004	0.13884694336097608	1.934672847716825	1.3415840012121074	0.0	1.0	1.0	1.0	1.0	1.0	5.0
820000	0.3652422471503996	0.4467234489960797	2.155291618455209	0.3424200197291507	0.45369401860911324	1.6215451689346918	0.0	1.0	0.0	1.0	1.0	1.0	4.0
830000	0.13516133947794473	0.1644628918119088	0.3426129301198074	1.9523332424334165	3.4047267009818154	2.2039442621538248	1.0	1.0	1.0	0.0	1.0	1.0	5.0
840000	0.594202879787629	0.13964165797868014	0.49801918178502813	0.5539210234579811	0.6340824842290983	1.2939242929787558	1.0	0.0	1.0	0.0	1.0	1.0	4.0
850000	1.484115468677267	0.21608791155145834	2.3892130165158236	0.3008532210065308	0.5880116673991523	1.971514532019842	1.0	0.0	1.0	1.0	1.0	1.0	5.0
860000	3.5173497954521653	2.3100634916879885	1.6415542436624677	0.09016814098198216	0.49068759489646185	1.5716813091208868	1.0	0.0	1.0	1.0	1.0	1.0	5.0
870000	1.1539806822182852	0.3677747532615802	0.5069393272373878	0.1710053876075415	0.46499927695608906	0.8640134197223877	1.0	1.0	1.0	1.0	1.0	1.0	6.0
880000	0.5124404881351544	0.276862246454295	0.3620967090934288	1.4527912239147023	1.4144297306615923	1.1728782516630647	1.0	1.0	0.0	1.0	1.0	1.0	5.0
890000	0.4636137608337089	3.2354407583255687	1.4423861108134854	1.1722936627295222	0.7135318842576046	1.9317765147226704	0.0	0.0	1.0	0.0	1.0	1.0	3.0
900000	0.06279044762632215	1.0584375692647323	0.691742163232022	0.9922318926244946	2.2219079199747473	2.2436019681120682	0.0	0.0	1.0	1.0	1.0	1.0	4.0
910000	1.1961076679621883	0.37961634183685217	0.5936889858700388	0.342297313778755	0.37635637324847865	0.2535531354759035	0.0	1.0	1.0	0.0	1.0	0.0	3.0
920000	0.1511488190931585	1.091170454073126	1.3803760820340862	0.10927314388971349	1.2754856832251544	2.3258976186005063	1.0	0.0	1.0	0.0	1.0	1.0	4.0
930000	1.0072892362465293	0.06605429081798064	2.6009835545203637	0.20545380545695022	1.7249459652342154	0.33034049089783896	0.0	0.0	1.0	0.0	1.0	0.0	2.0
940000	1.5426726454243542	0.6308496181995099	0.3870049013568569	0.14536883448369445	0.6548369323812943	1.7680353378631877	0.0	1.0	0.0	1.0	1.0	1.0	4.0
950000	1.6037956440863623	0.089351238250497	0.29391626778971225	1.3096380212435927	0.797063966483313	1.4634824472516812	1.0	1.0	1.0	0.0	1.0	1.0	5.0
960000	0.8662098208089671	0.6701262269518984	0.08049287652872421	1.6153187784416334	1.489961367584585	3.128186371332916	0.0	1.0	1.0	1.0	1.0	1.0	5.0
970000	1.193422591795028	0.8052258611955316	0.06987707851655421	0.9060579256045799	1.3090862415943862	3.3768435710423765	1.0	1.0	1.0	1.0	1.0	1.0	6.0
980000	0.4995195530133816	0.3222551207135847	0.2868694133192894	0.6810027803040155	1.4864872385114942	2.280128143294186	0.0	1.0	1.0	0.0	1.0	1.0	4.0
990000	0.6886060370610746	1.5244296875358712	0.8624254825271338	0.4098040865447612	0.5126203928171871	0.325942232572056	1.0	0.0	1.0	0.0	1.0	1.0	4.0
1000000	0.26057749285878373	0.2544062942951379	0.09332263297768308	0.10965340138454628	1.5176374530727215	0.5472309025052021	1.0	1.0	0.0	1.0	1.0	1.0	5.0
1010000	1.1002395583765705	2.5697429164095986	0.19019210981883736	1.500634380379428	1.9565397062469663	0.6974586701604732	0.0	0.0	0.0	1.0	0.0	1.0	2.0
1020000	0.004971255769853856	0.40041607712565497	1.2510220651815749	1.0308639359908294	1.129923214001106	0.1521159368441569	1.0	0.0	0.0	1.0	0.0	1.0	3.0
1030000	0.10426838757236653	0.0765300083672025	2.5762876771959977	0.6418425835165587	0.31518027577826907	0.38933756302021283	0.0	0.0	0.0	1.0	1.0	1.0	3.0
1040000	0.8515983891187949	0.04396777052650154	0.12792908043652615	1.105536221988666	1.9349206974331883	0.5225073088631981	1.0	0.0	1.0	1.0	0.0	1.0	4.0
1050000	0.736857760562171	5.307141673899856	0.18326674778215649	0.2454277820684877	2.0250890977476312	0.39602466793792035	0.0	0.0	0.0	1.0	0.0	1.0	2.0
1060000	0.31614510549207725	2.0194475587607994	0.3052198916880482	1.2702977936353923	0.24252769107564176	0.8021786181698546	0.0	0.0	0.0	1.0	0.0	1.0	2.0
1070000	0.2287592456726737	0.14268952518707353	1.4231662594623002	0.4631249256484013	0.34616599235971457	0.9782081813740224	1.0	1.0	1.0	1.0	1.0	1.0	6.0
1080000	0.23496761612827596	1.4182712116952891	0.24215343256764718	2.460473961531819	2.5085536881462454	1.347079403087891	1.0	0.0	0.0	1.0	0.0	1.0	3.0
1090000	0.7235074737398934	0.5926539973564487	1.344206389812602	0.9139917090064028	1.4007714947683045	0.1992705154101765	1.0	1.0	1.0	1.0	0.0	1.0	5.0
1100000	1.5985324791157896	0.3283669364522789	0.0536080421793302	1.3439630681508985	0.5084840289583669	0.4150970743591485	0.0	1.0	0.0	1.0	1.0	1.0	4.0
1110000	0.8743256858058253	1.4689328054415849	1.0228346053914967	1.8384818266378533	1.2164626181125429	0.5102351115506731	0.0	0.0	0.0	1.0	0.0	1.0	2.0
1120000	0.5021957578642472	0.28384471730569133	0.12764294013018462	0.6164886073254946	1.1789066734095466	1.2751491255248093	1.0	1.0	1.0	1.0	0.0	1.0	5.0
1130000	0.003344415756441181	0.25017020818100283	0.761375261868001	0.40581224268235633	0.2803000648479343	0.727448186645945	0.0	1.0	0.0	1.0	0.0	1.0	3.0
1140000	1.8018740635990664	0.7863265047375845	0.05209134037765668	1.5994200388390802	4.737707430626509	3.3495673403173143	0.0	1.0	1.0	1.0	0.0	1.0	4.0
1150000	1.7681729790381013	2.3014175257967637	1.454492588432474	0.8634832206019023	1.2675782201108956	2.4002061044598797	1.0	1.0	0.0	1.0	0.0	1.0	4.0
1160000	0.8515082869316649	0.9993604614452173	0.4107737826197286	0.7392356347883283	1.1104103337153741	1.1846649167256815	1.0	1.0	1.0	1.0	1.0	1.0	6.0
1170000	1.2620318105126052	1.3074270874283491	0.10860009201845144	0.503870036084249	0.05665932799263248	0.6148597993207506	1.0	0.0	1.0	0.0	1.0	0.0	3.0
1180000	0.4127322319635175	0.23679204539909163	0.2659142870283607	1.8255253012956478	1.1484895154439372	0.9784648111097035	1.0	1.0	0.0	1.0	0.0	1.0	4.0
