# BEAST v10.5.0
# Generated Fri Apr 10 10:16:14 BRT 2026 [seed=1775826973814]
# CDV_GTRG4_skygrid_relaxed_4traits.xml
state	host_2.rates.Callithrix.Canis	host_2.rates.Callithrix.Cerdocyon	host_2.rates.Callithrix.Lutra	host_2.rates.Callithrix.Martes	host_2.rates.Callithrix.Mustela	host_2.rates.Callithrix.Procyon	host_2.rates.Callithrix.Pusa	host_2.rates.Callithrix.Vulpes	host_2.rates.Canis.Cerdocyon	host_2.rates.Canis.Lutra	host_2.rates.Canis.Martes	host_2.rates.Canis.Mustela	host_2.rates.Canis.Procyon	host_2.rates.Canis.Pusa	host_2.rates.Canis.Vulpes	host_2.rates.Cerdocyon.Lutra	host_2.rates.Cerdocyon.Martes	host_2.rates.Cerdocyon.Mustela	host_2.rates.Cerdocyon.Procyon	host_2.rates.Cerdocyon.Pusa	host_2.rates.Cerdocyon.Vulpes	host_2.rates.Lutra.Martes	host_2.rates.Lutra.Mustela	host_2.rates.Lutra.Procyon	host_2.rates.Lutra.Pusa	host_2.rates.Lutra.Vulpes	host_2.rates.Martes.Mustela	host_2.rates.Martes.Procyon	host_2.rates.Martes.Pusa	host_2.rates.Martes.Vulpes	host_2.rates.Mustela.Procyon	host_2.rates.Mustela.Pusa	host_2.rates.Mustela.Vulpes	host_2.rates.Procyon.Pusa	host_2.rates.Procyon.Vulpes	host_2.rates.Pusa.Vulpes	host_2.rates.Canis.Callithrix	host_2.rates.Cerdocyon.Callithrix	host_2.rates.Lutra.Callithrix	host_2.rates.Martes.Callithrix	host_2.rates.Mustela.Callithrix	host_2.rates.Procyon.Callithrix	host_2.rates.Pusa.Callithrix	host_2.rates.Vulpes.Callithrix	host_2.rates.Cerdocyon.Canis	host_2.rates.Lutra.Canis	host_2.rates.Martes.Canis	host_2.rates.Mustela.Canis	host_2.rates.Procyon.Canis	host_2.rates.Pusa.Canis	host_2.rates.Vulpes.Canis	host_2.rates.Lutra.Cerdocyon	host_2.rates.Martes.Cerdocyon	host_2.rates.Mustela.Cerdocyon	host_2.rates.Procyon.Cerdocyon	host_2.rates.Pusa.Cerdocyon	host_2.rates.Vulpes.Cerdocyon	host_2.rates.Martes.Lutra	host_2.rates.Mustela.Lutra	host_2.rates.Procyon.Lutra	host_2.rates.Pusa.Lutra	host_2.rates.Vulpes.Lutra	host_2.rates.Mustela.Martes	host_2.rates.Procyon.Martes	host_2.rates.Pusa.Martes	host_2.rates.Vulpes.Martes	host_2.rates.Procyon.Mustela	host_2.rates.Pusa.Mustela	host_2.rates.Vulpes.Mustela	host_2.rates.Pusa.Procyon	host_2.rates.Vulpes.Procyon	host_2.rates.Vulpes.Pusa	host_2.indicators.Callithrix.Canis	host_2.indicators.Callithrix.Cerdocyon	host_2.indicators.Callithrix.Lutra	host_2.indicators.Callithrix.Martes	host_2.indicators.Callithrix.Mustela	host_2.indicators.Callithrix.Procyon	host_2.indicators.Callithrix.Pusa	host_2.indicators.Callithrix.Vulpes	host_2.indicators.Canis.Cerdocyon	host_2.indicators.Canis.Lutra	host_2.indicators.Canis.Martes	host_2.indicators.Canis.Mustela	host_2.indicators.Canis.Procyon	host_2.indicators.Canis.Pusa	host_2.indicators.Canis.Vulpes	host_2.indicators.Cerdocyon.Lutra	host_2.indicators.Cerdocyon.Martes	host_2.indicators.Cerdocyon.Mustela	host_2.indicators.Cerdocyon.Procyon	host_2.indicators.Cerdocyon.Pusa	host_2.indicators.Cerdocyon.Vulpes	host_2.indicators.Lutra.Martes	host_2.indicators.Lutra.Mustela	host_2.indicators.Lutra.Procyon	host_2.indicators.Lutra.Pusa	host_2.indicators.Lutra.Vulpes	host_2.indicators.Martes.Mustela	host_2.indicators.Martes.Procyon	host_2.indicators.Martes.Pusa	host_2.indicators.Martes.Vulpes	host_2.indicators.Mustela.Procyon	host_2.indicators.Mustela.Pusa	host_2.indicators.Mustela.Vulpes	host_2.indicators.Procyon.Pusa	host_2.indicators.Procyon.Vulpes	host_2.indicators.Pusa.Vulpes	host_2.indicators.Canis.Callithrix	host_2.indicators.Cerdocyon.Callithrix	host_2.indicators.Lutra.Callithrix	host_2.indicators.Martes.Callithrix	host_2.indicators.Mustela.Callithrix	host_2.indicators.Procyon.Callithrix	host_2.indicators.Pusa.Callithrix	host_2.indicators.Vulpes.Callithrix	host_2.indicators.Cerdocyon.Canis	host_2.indicators.Lutra.Canis	host_2.indicators.Martes.Canis	host_2.indicators.Mustela.Canis	host_2.indicators.Procyon.Canis	host_2.indicators.Pusa.Canis	host_2.indicators.Vulpes.Canis	host_2.indicators.Lutra.Cerdocyon	host_2.indicators.Martes.Cerdocyon	host_2.indicators.Mustela.Cerdocyon	host_2.indicators.Procyon.Cerdocyon	host_2.indicators.Pusa.Cerdocyon	host_2.indicators.Vulpes.Cerdocyon	host_2.indicators.Martes.Lutra	host_2.indicators.Mustela.Lutra	host_2.indicators.Procyon.Lutra	host_2.indicators.Pusa.Lutra	host_2.indicators.Vulpes.Lutra	host_2.indicators.Mustela.Martes	host_2.indicators.Procyon.Martes	host_2.indicators.Pusa.Martes	host_2.indicators.Vulpes.Martes	host_2.indicators.Procyon.Mustela	host_2.indicators.Pusa.Mustela	host_2.indicators.Vulpes.Mustela	host_2.indicators.Pusa.Procyon	host_2.indicators.Vulpes.Procyon	host_2.indicators.Vulpes.Pusa	host_2.nonZeroRates
18260000	2.232689445843458	0.12891969670966835	3.7496281307385027	0.29755590159883155	0.674397262108733	0.7299323269571417	0.08223043871952143	0.356110945037497	0.12411173950717187	0.7974912402302644	2.5959326097824276	1.0884615820513104	2.2408270228989577	0.4753030777232334	0.9849215092345546	2.4597901916041147	2.1151106515609843	1.846340600453768	1.4903598241108176	0.1735944403705588	0.10091347060798943	0.037906308655677706	0.2542518275876392	0.14085078351551045	1.5067581536094814	0.10930464373243556	0.7353076115875767	1.075818820867503	1.934438768830696	1.8386769186524603	0.1582749119822208	0.3075062621402089	0.43177209672605643	1.6082668733092038	0.7866157441676553	0.6673917491726614	0.7023754628775541	2.3367345172737313	0.025045452724017835	0.6556757088240769	3.65121795498162	0.5455451648832977	2.8192655772144146	0.29069512887163973	2.514601478029082	1.4496745528919943	1.519030966354201	0.31189717272890743	0.8113188758160685	0.1845523703921348	1.9911090420964968	0.30422201909021246	0.40919489781090873	0.804137644389876	0.022191332225202955	0.5772437894021022	0.005529832701076554	0.9734773101829205	0.7065968238520747	2.8375428440686616	0.1518838452308427	1.0951706234586422	1.3987360538857034	0.5573386430841397	0.4587123474998848	3.071624436296821	0.07735122724635039	0.6600282590925871	3.0632333759154213	0.4233773528415389	1.1577467666229087	1.1933898655705195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	14.0
18270000	0.9893666963619113	0.6755738725389134	1.3673473680017625	0.3615496181756145	0.034335725153619885	0.40094136467616687	0.20530631984305747	1.2468394870641257	1.7479913363992818	0.061667896238463873	0.569071116816101	0.9369427823851209	0.5146274873549154	3.6050976916457205	0.19155701836384784	0.3298526877921291	1.494506584504806	1.0959983483204343	0.9657503370253726	0.5324117364499917	0.14099197137351796	0.06577807544996904	1.1992235444250092	0.32440056118973537	3.862437090819165	0.6452159158431834	2.1191483481144364	0.44918911013239454	1.1586920336401558	0.36537783897813464	0.0935733784198124	0.6413650173484042	1.6739710945102648	1.2358733530032628	0.7925995021513607	1.7144679044815043	1.1023601767844555	1.846759380896221	0.5134916577250778	1.1535809570230695	0.8274561893597984	0.2307780342985733	1.6257570967307273	2.9415013543877477	0.9200205266869328	0.5067257017793403	2.45459656238827	1.492178420104281	0.25280237282301926	0.20577193581500297	0.3059421963643118	0.1617316871418186	0.9946316248494896	2.5548596329787694	0.10785822830776065	2.455094105748173	0.10659280643446761	0.5562065465923636	0.23273298054273686	1.5131029456290488	0.2050718012343354	4.062277829828193	3.6907495512085067	2.317280708974866	0.5134762977431024	0.9100329272515671	0.2729359178523409	1.7486408064483647	1.5499228109764018	0.06632367348019395	0.5653229607517082	5.443047155818071	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	13.0
18280000	2.844392452853182	1.9407853094582557	0.4587510497852587	0.08981989920591782	0.8047138676387625	0.9796805047576308	0.26173895546204745	0.3928670748469687	1.0095590886995482	0.03356685952889048	0.24802302725366906	0.4659826738663712	0.2624336717509467	0.23572346875006955	0.4777114588645281	1.037379302520436	0.7043314088195144	1.5789523867994992	0.5309445314597205	0.32319020252597813	0.4392845535879873	0.6851735444215056	2.285998617938341	0.23089493210185627	3.9542631598626925	1.1400937440929828	1.0037731025560068	0.906303689166994	3.1857001419539728	1.5754204940154373	0.2737180660645796	0.43201166327320895	1.7711007983745126	1.886910115445191	0.46669974555290267	0.4887949214511582	0.3951964784484516	0.7145800223980339	0.8825028281308159	0.24034630619567296	1.6003972134616367	0.7568462865283437	1.1024200133241426	0.6849658849897373	0.510095875863191	0.4351436804185701	0.3772861245764453	0.7885861482081493	0.11356975252029419	0.6766993942424924	0.07936407393419191	0.10136364796210193	0.24605785225065924	1.3852058925011834	0.4013100986258516	0.4202685650351778	0.02193234169759641	1.6457585789812639	0.6815863675450551	1.2537653925656176	0.16884065538485316	0.935316071825905	1.496066242185194	0.6524760560682239	1.5733743781211882	2.2182576462192536	0.3912204963757657	0.8282807721166591	3.295609766902485	0.15830172553081562	0.46746968093079005	0.8990752394636485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	14.0
18290000	1.3908306911088986	0.9196992870233842	0.6480098349628041	0.061410848601467505	1.7966656765585838	0.7029536622394404	0.5084143338849882	0.793500239704177	0.608290660273767	0.01740408075036587	0.2349173846727125	0.3772261437343993	0.19856494310034786	0.14956493607461896	0.6511254126213963	0.8957660470503138	0.9933578403120196	0.8626610639821011	1.20163669752438	0.07261276811671892	2.3478760149198927	2.3418096015422387	1.0605071304642475	0.34522140408285124	4.796917594358223	0.9457535941474031	2.0009380721416195	1.0588432701488284	1.306103060576123	2.017461124993804	0.045917883358359925	1.2942045749548032	1.7734359497670449	2.3553492192021954	3.087175471905711	0.15442237070930406	1.2479765079843703	0.40507748519774217	0.8715973662018538	0.27812533546991697	0.1680512786972518	3.197702386448931	0.2034824583880378	0.5109896604983114	1.6055442334857182	1.09383108728623	0.30658869913147807	0.594819364784076	0.03706735871264018	0.7636859440714786	0.0665779472159469	0.10052048707204421	1.2170470337620392	0.5387619429042384	2.219332625059876	1.0666596751353734	0.023936849329001003	1.7788158919266102	0.2991560898522085	1.0597811589872685	2.4264760195220862	2.898818389886265	1.3762353543961667	1.441506654871405	0.9066758299135697	2.389776702864888	0.31337196046101273	1.168042762087128	0.5085936030431935	0.34002958352464885	3.1036915385069417	0.308834894573096	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	17.0
18300000	0.9454433422540198	1.7676715271080492	0.3388554236591426	0.5856476977052072	0.6261046457992561	0.05621233155012455	2.020145432335248	0.4218818413999331	1.0364905797959008	0.464943672625922	0.1408868693850942	0.5662990432820798	0.07752122424148844	0.04905526209096864	1.2581760327526859	2.525299290022476	1.4147872724873816	2.3380477407397313	4.676816131838855	0.11805915936956772	0.9398678446716345	2.8546161965679793	0.23843960555918914	0.11565125921851033	0.717651691170019	0.9853348685096712	1.9009235151454058	4.83555179123076	2.1669815612510526	1.0531516708315019	0.045755233916929705	0.26984009439834844	0.7406985258169544	1.7603848403347717	2.5994748284553943	0.6642066066451842	1.8711693169297057	0.7767504922320465	1.2926342539389206	0.5142258964729827	0.39328797068417876	1.8552957212093393	0.6525304606897999	1.0581220051823792	0.7011637985185412	0.41971574616262924	1.0323388771436328	1.5046942935946706	0.49206739492076296	0.2564495201530644	0.700133673753352	0.7363331463142248	0.7851815498237317	0.7410421340799737	1.6327096419720366	2.4211485950950142	0.016339536218835774	0.6424311483495976	0.12562262915436792	0.5760280556260715	2.501996725284603	2.4380424262337783	1.5683129210690299	5.567150786650402	4.100340758308708	0.9989909990205051	0.07724866767247615	0.0802987575639497	0.1292443299349458	0.4128415527473316	3.164926892010315	0.647173628244752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	11.0
18310000	0.25170372621217324	1.7552403814028055	0.3442995671866376	3.2137013567336736	0.925076842523463	0.3207145124769717	1.8510211098827838	0.08425006439399246	1.3792176646676277	0.4086212025791393	0.09996885162530753	0.8899838027278698	0.06109436893634168	0.18798297840201478	2.344245860970979	0.0884160635077715	0.7787541102404603	1.3254014131144933	1.445938626283573	0.47591655496613405	1.2089243849356233	0.5634930361917575	0.9878666789551414	0.2274268516940409	3.7896725704221894	1.5005133285060621	4.6482860994111075	0.5723171050288989	0.5781969530186802	0.3813460718608202	0.012751193892615866	0.550152917884067	2.5216288499522834	2.3837215695432383	1.167430684639992	1.1089608341437662	0.3753799423563574	1.9808736913889085	0.5584407506580407	0.7341055900127091	0.11971944473981327	0.6784179018970001	0.40770904873409397	1.2053938315162829	1.0525490172672098	0.853406537888744	1.8210903575827897	0.5354909899569871	0.580617328696692	2.44672626477531	1.2674346447246037	2.6529930825568275	1.5910620017707866	0.49569904565149014	0.21888353693407464	1.307913286455142	0.009961201958306593	0.8832956723334441	0.5042795629715975	0.3288732160887905	1.0570393119278527	1.8817796963354916	4.053402719042147	1.291921754932194	1.0421083468483305	0.7808882527800382	0.4647044328258237	0.08884870584816566	0.08770505132161853	0.07647528889627875	1.431374703212582	0.7513903463202939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	18.0
18320000	0.3749475434183913	1.395836064271126	0.11976929392156331	2.9204031917765665	0.26019356942728583	0.4818129509382725	2.7132927995039164	0.3856155313153949	2.0507813448954417	0.29756223010477356	0.3127709036712636	0.09467558447157144	0.14348700551929416	0.40315281133030534	2.234565290651277	0.28662089415649955	1.4998968392794751	0.8621807731415635	2.542021948737683	0.8422267355775237	2.7307483235577528	0.40725968457225126	0.3371276636063797	0.2069157116977296	0.41845245203662845	1.3489071688914163	2.4974062528007854	0.1935771672573071	0.8225455017951874	0.41823793211832666	0.03292930670061285	0.5028065215946995	1.56003067959143	2.620426204037447	0.7314944821523816	2.6614179188410896	1.198447865277483	0.5567484073742561	0.7307176127639462	0.9739952422281324	0.30102645081630697	1.4470041852660058	0.4565337842514008	0.684524538878623	0.3761379795844296	0.986663483881549	1.3502146196592524	0.36106710306260464	1.0188321799486426	1.2817392211657428	0.5550945079542832	0.29692571990662947	0.6105504136173414	0.21242397713256328	0.6184589395895522	2.505704344653765	0.538838144627866	1.4219101328502781	1.0038621601339692	0.13743803522608714	2.192050315650131	2.434143789417402	0.7398602294288721	3.528312561698451	0.2947975851327867	1.2048251257571585	0.9070635238508817	0.5211326891636682	0.17340399695428804	0.05209031095389284	2.1310632882079776	0.1505112354185049	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	16.0
18330000	0.5080592861147161	0.6851649554171346	0.08719771834001323	0.870601388126736	0.1989215138248058	1.3535801767831688	0.5181208972220521	0.7078214896576009	0.7288988878012272	0.8900826236990687	0.3250031012206002	0.2770522967543349	0.45903256385143715	1.1617129472350687	0.8023133199994994	2.3277553542121265	2.002627699937521	0.7457921571540156	0.2508968518866324	0.21191081484055183	1.0627939545928744	0.2442377133698213	0.5489319654670226	2.4552999408452942	0.9205993081281276	1.1411588489981985	1.7959054490530613	1.0364242245145443	4.789859371054905	0.2621048827821089	0.11858204591486837	0.20566700980651031	1.7250894797052045	0.7036123981204705	1.551976083810417	2.078576795223262	0.33715111984308216	0.6808485103705177	2.4084667894079237	0.6547115768897672	0.18334746945131525	0.2496256936243253	2.2213055085361084	0.6343183015329465	1.452159746476087	4.3216680636883575	0.5857795141553932	0.39034616231411196	0.639996580699921	1.448659473297034	0.8043022638594789	0.8037045239569713	1.2013961524495493	1.8843944078920032	1.0508885754968633	1.7250286528508612	0.15998122982996762	1.3037828973637493	0.4325827695843246	0.10398482256137159	0.7228664547673767	1.2888781046704563	0.5130557936866585	0.6563137920305747	0.5510379032358584	1.4010877806674047	0.1304000510479783	0.4187111310847967	0.054073682325861565	0.1814819391678593	0.71549406348505	0.0136701215971086	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	14.0
18340000	0.5304372267789572	0.530583531154279	0.07957024825789547	0.9703651633656329	0.22460848180008186	1.1031486287584462	0.8506879242583214	0.9936909198510473	0.6635070000784077	0.8660728021606944	0.4182983815809598	0.2623402879928904	0.34941155986317474	0.966864489190286	0.8341827246699907	2.503451331659826	1.7508841059428162	0.8951695089299722	0.29152382108086994	0.25939447654229814	0.9461884640542385	0.32028948546482283	0.5774297560451519	2.5206401504790574	1.1924503619168731	1.163287461548223	1.5927193971754368	0.8373834011163124	4.5105070993334735	0.22389110924590733	0.10044277928982137	0.16889334873818737	1.4714291815114195	0.5992767543884377	1.4837481346481154	1.986916652951603	0.3307016736566093	0.5361403238181844	2.2671707910673353	0.5719253085682579	0.1701002112872141	0.24399380525507344	1.7200116891773551	0.5392219197090987	1.8391053277767928	4.783746470272738	0.536024329240074	0.4761571313943978	0.6052563266921207	1.4127298553471757	0.736296936160598	0.9293724329625113	1.2228865809331564	1.8459662520477749	0.898467451906056	1.7737792106214942	0.16800245814489848	1.172714683690093	0.3981718964241371	0.0885612722988979	0.7912465616043776	1.1712591511355823	0.46116522411625366	0.6788864546633303	0.5098404830165725	1.6681750722671749	0.10765242861676484	0.4982207387838209	0.07275762738587681	0.15233142304911657	0.9566739533591395	0.011077233630441342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	12.0
18350000	0.46580588890791896	0.40138194920318737	0.3324783980064265	0.3980839416686238	0.4894543545004844	2.745227966394307	0.6162330516904972	2.1400059454695186	0.7164443138391068	4.296370413422203	0.28014853645638205	0.4216700433257542	0.8943755192922764	0.5543905854185855	1.47362547433074	1.4354846614867989	1.2879040893354896	1.6320455845642694	0.2418227230161348	0.6908671983090868	0.8619943101378498	0.09749165064010305	0.2192549122388522	1.6209170627206158	0.8337562845298878	1.447606735781108	2.7569435311987336	1.421171398461954	0.9814529791355273	1.5820071918001153	0.28819039416533176	0.43497454585688744	0.8618698435005631	2.9539436714287883	0.9678296126347301	1.5364249309985938	1.0617115996838058	1.1640428166817298	1.335508370854164	0.7251225607575573	0.22366478842556112	0.2964996720559849	2.1566354562725993	0.24388606180849093	3.200702901289282	1.523420017390616	0.5681784257295727	0.24789992259436522	0.1983915037217638	0.5783783232722433	2.6284514813403628	0.750117221188417	0.3332755591762518	1.1670601636840767	1.875055259742878	1.221688419179216	0.5476647566115117	0.37634422728972683	0.6119191219862017	0.35043802071593805	1.7304182561069572	0.5672291692038128	0.35718009731644285	0.09855013811229565	0.7102958433528987	1.2851724356202003	0.3029429534585556	0.26790767006885	0.1032803385931408	0.93008300676653	0.6211954288193228	0.02870942438890899	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	17.0
18360000	0.7914844339020652	0.5016789592340627	0.0944469320990601	0.2304458394768465	1.1460353633306593	0.12529221595067888	2.8825053925774107	0.6751706540345636	1.2860745540275216	0.7833852217603406	0.875711629755315	1.5171816062247905	0.5154874604825284	2.2034382858320916	0.9666839358583355	1.080793164638368	1.4927289029218513	0.3257351341994009	0.8621864382547543	0.2594949630890128	0.7135041664406713	0.287976887010711	0.38709424225604183	0.8013883505632388	0.5636071666949191	1.1061020272068325	2.345432332012	1.323944926364055	0.18680125032746167	2.3430532104053268	0.6152712412868071	1.713264635886121	1.0440259163279324	0.6432357936221472	0.3708524250502245	1.436834226786588	0.5930701367483654	1.1634018733291671	0.7013823765440996	0.40112075620550913	0.7632582242150269	0.4147901684216909	0.33344207371761586	2.831687706507656	2.732782207275293	0.27282822390417033	0.2100411985508367	0.2760877122919716	0.1456179069013528	1.287743554928991	1.265999174724239	0.8553178567888069	1.0973167778183257	1.1909236524961908	2.043671508317007	0.22751199362643162	0.6067296495080626	0.40331550658970966	4.949488148194691	1.5875280991057845	0.5224303026132571	0.22777970077162235	0.23185288861279504	0.7116976914137298	0.15283413355142683	1.3291990516065726	0.3628790595023206	0.14342242079366443	0.7059826461033362	0.36330993408353596	1.2640428218502984	0.004565294465601179	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	17.0
18370000	1.534817375786551	0.04270548767170135	2.8891445534273976	0.15958624469185215	1.3182661659804642	0.20043771949359138	0.2963902799912689	0.08398739610181707	2.7542678895596273	2.0436124149558292	1.462310174335989	1.0326626930971128	1.27191821132096	0.7390656793277931	0.35584634324015274	0.18784523027991173	1.4006393795116858	1.2825221551137755	1.8784309478490444	0.3590680917924755	0.3067535229141009	0.5889281635166975	0.1906933634388523	0.8231017693317825	0.5075982581129163	1.3614722181039376	2.334286227680234	2.7969238525647935	0.02028815576723532	0.3513501418129514	0.11782581485183406	1.4101993655776741	0.892588506827933	0.9012904711393142	0.19084562167277608	1.6882568512697567	0.5278997544245573	1.9042082279265462	2.091353531931576	0.8527272852726977	1.1164375974303609	0.06803806422533282	0.7741958269685418	0.3758590216663625	2.4414145409841317	0.5212741783621784	0.16786709979202744	2.5717758500608623	0.45181173815259984	1.9306340355045433	1.9359325410848454	1.4231394042140828	0.23502275191470207	0.13170193408166087	1.9406293185936427	0.03144897773275937	1.9917274889442453	1.0061279843155646	0.40244885165696576	1.104642770752135	0.46827790241158074	0.3755694939373867	0.19998828137676264	2.2674899073776302	0.7969539368243549	1.2402950075857029	0.3006053370526886	0.6599244960683611	0.6671308791738647	0.3873788478518961	0.12943309213165813	0.004155383542656457	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	17.0
