# BEAST v10.5.0
# Generated Mon Apr 13 22:17:07 BRT 2026 [seed=1776129426974]
# CDV_GTRG4_skygrid_relaxed_4traits.xml
state	host_2.rates.Callithrix.Canis	host_2.rates.Callithrix.Cerdocyon	host_2.rates.Callithrix.Lutra	host_2.rates.Callithrix.Martes	host_2.rates.Callithrix.Mustela	host_2.rates.Callithrix.Procyon	host_2.rates.Callithrix.Pusa	host_2.rates.Callithrix.Vulpes	host_2.rates.Canis.Cerdocyon	host_2.rates.Canis.Lutra	host_2.rates.Canis.Martes	host_2.rates.Canis.Mustela	host_2.rates.Canis.Procyon	host_2.rates.Canis.Pusa	host_2.rates.Canis.Vulpes	host_2.rates.Cerdocyon.Lutra	host_2.rates.Cerdocyon.Martes	host_2.rates.Cerdocyon.Mustela	host_2.rates.Cerdocyon.Procyon	host_2.rates.Cerdocyon.Pusa	host_2.rates.Cerdocyon.Vulpes	host_2.rates.Lutra.Martes	host_2.rates.Lutra.Mustela	host_2.rates.Lutra.Procyon	host_2.rates.Lutra.Pusa	host_2.rates.Lutra.Vulpes	host_2.rates.Martes.Mustela	host_2.rates.Martes.Procyon	host_2.rates.Martes.Pusa	host_2.rates.Martes.Vulpes	host_2.rates.Mustela.Procyon	host_2.rates.Mustela.Pusa	host_2.rates.Mustela.Vulpes	host_2.rates.Procyon.Pusa	host_2.rates.Procyon.Vulpes	host_2.rates.Pusa.Vulpes	host_2.rates.Canis.Callithrix	host_2.rates.Cerdocyon.Callithrix	host_2.rates.Lutra.Callithrix	host_2.rates.Martes.Callithrix	host_2.rates.Mustela.Callithrix	host_2.rates.Procyon.Callithrix	host_2.rates.Pusa.Callithrix	host_2.rates.Vulpes.Callithrix	host_2.rates.Cerdocyon.Canis	host_2.rates.Lutra.Canis	host_2.rates.Martes.Canis	host_2.rates.Mustela.Canis	host_2.rates.Procyon.Canis	host_2.rates.Pusa.Canis	host_2.rates.Vulpes.Canis	host_2.rates.Lutra.Cerdocyon	host_2.rates.Martes.Cerdocyon	host_2.rates.Mustela.Cerdocyon	host_2.rates.Procyon.Cerdocyon	host_2.rates.Pusa.Cerdocyon	host_2.rates.Vulpes.Cerdocyon	host_2.rates.Martes.Lutra	host_2.rates.Mustela.Lutra	host_2.rates.Procyon.Lutra	host_2.rates.Pusa.Lutra	host_2.rates.Vulpes.Lutra	host_2.rates.Mustela.Martes	host_2.rates.Procyon.Martes	host_2.rates.Pusa.Martes	host_2.rates.Vulpes.Martes	host_2.rates.Procyon.Mustela	host_2.rates.Pusa.Mustela	host_2.rates.Vulpes.Mustela	host_2.rates.Pusa.Procyon	host_2.rates.Vulpes.Procyon	host_2.rates.Vulpes.Pusa	host_2.indicators.Callithrix.Canis	host_2.indicators.Callithrix.Cerdocyon	host_2.indicators.Callithrix.Lutra	host_2.indicators.Callithrix.Martes	host_2.indicators.Callithrix.Mustela	host_2.indicators.Callithrix.Procyon	host_2.indicators.Callithrix.Pusa	host_2.indicators.Callithrix.Vulpes	host_2.indicators.Canis.Cerdocyon	host_2.indicators.Canis.Lutra	host_2.indicators.Canis.Martes	host_2.indicators.Canis.Mustela	host_2.indicators.Canis.Procyon	host_2.indicators.Canis.Pusa	host_2.indicators.Canis.Vulpes	host_2.indicators.Cerdocyon.Lutra	host_2.indicators.Cerdocyon.Martes	host_2.indicators.Cerdocyon.Mustela	host_2.indicators.Cerdocyon.Procyon	host_2.indicators.Cerdocyon.Pusa	host_2.indicators.Cerdocyon.Vulpes	host_2.indicators.Lutra.Martes	host_2.indicators.Lutra.Mustela	host_2.indicators.Lutra.Procyon	host_2.indicators.Lutra.Pusa	host_2.indicators.Lutra.Vulpes	host_2.indicators.Martes.Mustela	host_2.indicators.Martes.Procyon	host_2.indicators.Martes.Pusa	host_2.indicators.Martes.Vulpes	host_2.indicators.Mustela.Procyon	host_2.indicators.Mustela.Pusa	host_2.indicators.Mustela.Vulpes	host_2.indicators.Procyon.Pusa	host_2.indicators.Procyon.Vulpes	host_2.indicators.Pusa.Vulpes	host_2.indicators.Canis.Callithrix	host_2.indicators.Cerdocyon.Callithrix	host_2.indicators.Lutra.Callithrix	host_2.indicators.Martes.Callithrix	host_2.indicators.Mustela.Callithrix	host_2.indicators.Procyon.Callithrix	host_2.indicators.Pusa.Callithrix	host_2.indicators.Vulpes.Callithrix	host_2.indicators.Cerdocyon.Canis	host_2.indicators.Lutra.Canis	host_2.indicators.Martes.Canis	host_2.indicators.Mustela.Canis	host_2.indicators.Procyon.Canis	host_2.indicators.Pusa.Canis	host_2.indicators.Vulpes.Canis	host_2.indicators.Lutra.Cerdocyon	host_2.indicators.Martes.Cerdocyon	host_2.indicators.Mustela.Cerdocyon	host_2.indicators.Procyon.Cerdocyon	host_2.indicators.Pusa.Cerdocyon	host_2.indicators.Vulpes.Cerdocyon	host_2.indicators.Martes.Lutra	host_2.indicators.Mustela.Lutra	host_2.indicators.Procyon.Lutra	host_2.indicators.Pusa.Lutra	host_2.indicators.Vulpes.Lutra	host_2.indicators.Mustela.Martes	host_2.indicators.Procyon.Martes	host_2.indicators.Pusa.Martes	host_2.indicators.Vulpes.Martes	host_2.indicators.Procyon.Mustela	host_2.indicators.Pusa.Mustela	host_2.indicators.Vulpes.Mustela	host_2.indicators.Pusa.Procyon	host_2.indicators.Vulpes.Procyon	host_2.indicators.Vulpes.Pusa	host_2.nonZeroRates
8270000	0.7259927930476759	1.1370658755592145	0.05041806510276736	0.041453681008479105	0.17170512794581172	2.383447277021851	1.688950307075352	1.9335053961814013	2.143513203100064	0.2429748007555467	0.11320639024409349	0.6048651735862653	0.5686951353400478	1.315219104886524	0.17829024478082586	0.12938031901465594	0.12272609353343915	0.0013048007350222753	0.09600895069756993	0.18478603601099058	0.7108320401679697	0.19762346916923682	0.11134352311402858	0.3611975202702394	0.20981535380454985	0.10309406452125917	0.3740448478069926	0.34294886806639246	0.8575504321657151	1.350742676107998	1.7766430640518183	0.00698743947318753	3.3543755781834768	2.2038952417860345	1.4003237964051927	0.1233599303520272	0.7934066735027641	1.4354841161250051	0.4392131917854865	0.7236420875653391	0.8202586709248632	1.8739152471915412	0.14161893739207682	0.01586804533112786	1.0753736895523394	0.7357919312127367	2.7546826707021888	0.07736890711049602	0.12708032683471962	1.0073949897302368	0.29648085750732805	1.1543849735174365	1.0298131953494187	0.6664166004672933	0.22704972775592944	2.1601890580924987	0.14995573570982165	0.3987825216281489	1.265674076623294	0.10714197895508572	1.7703837478528088	0.30089960403583843	1.4707393470842465	4.256688346385191	1.733920272157573	1.0622141628243678	0.6775045010876629	0.3569080328205491	0.9857317577359274	0.413890137816322	1.2924116175283857	1.2636121739292578	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
8280000	1.648413709595957	0.6973017331095427	0.04169753426192731	0.11450060291164098	0.10635086755439951	1.7398297507944183	1.4274565889652633	4.633761502853145	1.4313012961943656	0.25473286718049243	0.09409417859952171	0.5429577943978002	0.8098793146387452	1.0224949843883973	0.14170471579587776	0.22082831014768706	0.6786930824788192	0.009197081571225828	0.045005941828925915	0.6303185977512819	0.9366624062949783	0.33292888806579635	0.20219514603823754	0.40544949921093326	0.0781308352530959	0.13129844733312923	0.6189664522539248	0.5458523344458469	0.802160748263683	1.7259411373929183	0.9261598880312826	0.03219550578813189	4.76857096638304	2.114727775250461	1.0262204573287692	0.26191602298639344	1.8452523501632065	0.8145501286152469	1.3562524730763579	1.7557477974836864	0.470949449262686	2.737237139042796	0.056411385083508826	0.049718417038323096	2.751673598886709	1.7513002230392354	2.2514388683190982	0.06737672754998532	0.17530422379058375	0.9390713300247777	0.34384721243852046	1.0181206344224316	0.09691518619513151	0.6579239333216684	0.36725018407501014	1.3893414026011492	0.49305521400546565	2.2355688896575208	3.259715270582139	0.2227983231053317	1.3048283349163168	0.24929229332700778	1.3915956053375398	1.3408678159825822	1.1682667382549214	1.6584918818952288	0.7106752227027978	0.6584429860370401	0.8683107679557616	0.40206726163056344	1.0384022623292166	2.655220521309778	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	17.0
8290000	1.1626426647844614	1.757962046617334	0.13685944910175035	0.07691266810513282	0.04638291164697212	1.8564263375392112	0.4891627125548206	0.751559705209428	0.7090221516374908	0.15443402270864648	0.9251340342553749	0.07087611704182586	2.4799093767334477	0.8348552367510771	0.2709511417711015	1.710777017732262	1.0045554015127616	0.34581600889951203	1.683284562811937	2.3792948130234515	0.6053877896102334	2.8140641601979643	0.5101588226460061	0.7270545580205217	0.04637613672650464	0.7893266008558247	0.5600561267818985	1.0450406986820904	0.14373709451939687	5.8077068285493025	0.07903133031485304	0.020962888413147078	0.48312719648204544	1.0637503380619124	2.925083824626794	5.346522655350715	1.7297125126992614	0.1392750781261843	1.5435932922973818	0.18413660492350728	1.0621474666004154	1.4704043604792478	0.3171554228685348	0.16315622247342101	0.6547297727323097	0.9574115434841288	1.6650677107672969	0.08284218310478882	0.8926175997648435	0.17711159468693916	0.9140550824257347	0.6506347195303	0.12065278637831187	0.1463162315122063	0.27281966361792837	1.8456947003154436	0.4676593216777858	0.21634637396697956	1.688006353846973	0.1767187741981787	1.868889162571415	0.45392983614079563	1.6038661895464805	0.4098156623728054	1.8654853804290146	0.10966699465610467	3.917711020084242	0.3204454118439157	1.0267372311215563	0.6939392669624527	0.533567571993769	1.648870296722438	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	17.0
8300000	1.7698948519423523	1.9989894074263572	1.6355699392638636	0.0857737502827332	0.6463071793945205	0.3517008872233381	2.6110387575370093	3.135105737355914	0.40510571167165277	0.6118970482987811	0.7526023474339684	0.04203487882265031	1.0162540278080119	1.4310308890073766	0.2712748330719172	0.9215866299420519	0.8499762276858885	1.0799641844542154	0.26746721349125535	1.3521367870538386	2.7628555063165208	2.497524676004943	0.5689160574560548	1.3189011164280093	0.16411371731163363	0.3648576488326197	1.0184016957761426	0.7770819462776246	0.7641305811730433	0.9566034881699025	0.10453041387628266	0.07897549815134428	0.4770223199075145	1.3871398470436531	1.2129303260945827	1.3869257391747016	0.6306932802177916	0.17541019067792524	0.9075254620487311	0.23269119726652218	0.3514452047560239	1.846878273676854	1.0297011799905489	0.14471383201602875	3.255632684949922	0.6995561454505129	2.432631167500801	0.03995228450564556	1.1752510146499693	0.29030789398456036	1.4051297635204163	0.19133034356119794	0.27740398920510123	0.24155710034239883	0.29477227949165863	0.4121413330788203	2.0928230541362254	0.5298054157419948	0.5914874579764396	0.06796989649865802	1.3715202833593525	0.21861130326406755	0.7190085849840419	0.446329969184778	1.0115287529259909	0.11850948579576374	2.2422540790485104	0.457768911363464	2.1769419878556526	0.3458550213621499	0.295365778332037	0.7033304543995847	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	13.0
8310000	1.672116780906036	1.3530567555783235	1.7162933548196404	0.25396347036644	0.168177230306409	1.3767437610506714	0.8547954852829238	0.23684273057698296	0.2285433985861649	0.8775010351570021	0.9900275829806517	0.7856582028417913	1.8943222037568381	0.9104011311185184	0.0919695528300203	1.6256512146434514	0.6205505057608376	0.2648770755644049	0.3979730720543084	0.10190559541789691	0.8860229767755674	1.8369695788308917	2.888675324157281	0.10434949644436277	0.3600684354062772	1.9968211254592438	0.5903591397543956	0.4470378289079654	0.39811220370059774	0.17412878377352004	0.5776274212166962	2.455857664197068	1.9293156485699638	0.14440379033145295	1.218383020646191	1.1060859098162388	0.3416380765098236	0.5259006273380168	3.6129039724480068	0.12216507344494784	0.8552504649339936	1.042697751626358	2.0912655840396583	0.41870357698209243	2.0741238888620894	0.7326516589009111	1.360743683891426	0.14096903783508766	0.46459841835585564	0.22070624923767032	1.2444619534238712	0.2251414567105094	0.5267387930057482	0.12905229066677418	0.21710459409674523	0.20971618255114197	0.5733773912927114	0.3868607168419606	1.4668158282622656	0.056093336456074616	3.9868652828018742	1.2183396481736328	0.9641847967874323	0.8799804170396928	0.4141709573653495	0.27412471838159697	1.0866244962438827	0.23030257459887424	0.7895472317419374	1.6157072301472815	1.3919110457582657	3.552520518892206	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	16.0
8320000	1.1283720495460638	1.0047202915037963	0.571816383338517	1.4560631975369573	0.0821846903180066	0.926808944904729	0.34047101031581933	0.562367767392734	0.6080406905049349	0.17205657137254865	1.881200670712363	0.5208681552521497	1.624221397550607	0.6892237921304768	0.1472532993056542	0.893090662325173	1.4769303292969265	0.36304522397717565	3.178905628783595	0.3070219715147216	0.36036112549375465	2.216861262683197	0.4694942521117727	0.06840906835654867	2.1223274441369475	1.014547659767193	1.8474998441521808	1.0546690596120778	0.29527610933323	0.40456080182107834	0.02697735266733268	0.2809159949937022	1.8966270890401664	1.244921807915278	1.4344090330780301	1.010652639296503	1.8355413178374034	0.7244842491470118	1.0240233107711547	0.6485313091507651	1.5144430554649375	1.3553848042569698	1.2698011269808966	0.7704162948033884	0.8713336893194741	0.17976530793377266	1.6521206874201175	0.04680434619430227	0.15455636931603672	0.14306689941525094	0.19526837750467477	0.2887148630852186	0.1075054055567242	0.31564812643197865	0.617250190810795	0.9059088865324549	0.5036830394361214	0.35038154052853776	0.6396489649106244	0.15866184106463457	2.241237574938865	0.6747589072627374	1.237238529372693	0.5781692801986391	0.34156398888964573	1.0351011616659027	0.8316720683671541	0.17940159515990137	2.0631414210299437	2.4840185021535914	1.8612762691751463	2.119393217117137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	13.0
8330000	1.496518680020634	1.0506815179542743	0.04250119495756015	0.8813642888791053	0.15007928976746954	0.3799879450928726	1.4750303942798708	2.819357415866226	0.8909678895914243	0.1422944144443838	1.3359218041789434	1.04681131755425	0.9392680169960864	1.057636634251836	0.1517716045018861	0.2036722319478724	0.9225347682048215	0.0753171667415179	1.777921562767948	0.3170025215513949	0.6837869608602245	1.5642130742249303	0.18499712434625898	0.5705885272898769	2.730530022560192	0.14764779345210705	0.660328646110578	0.13782472825954564	0.5288033457659742	0.7606944074317279	0.14015164514446837	0.1849866295867876	0.8194262270612347	0.7532450528673894	2.048499743905061	3.1992902377727073	0.6682822275968147	2.1082307737278123	0.3675964976585834	1.979764163768515	0.5760490836469642	0.44637535808981266	1.508998080252775	0.5107963127988984	1.0592674605374752	0.09533690168812384	0.12323842812032093	0.22768577745812663	0.31111329875158805	2.485100113672024	0.2991088598571392	0.8361694439754115	1.2575448552229915	0.07156250325175803	2.4531890606022455	0.5155096465755943	1.2723893921331497	1.4299406823140028	1.9506287759655374	1.1098854494570316	0.43912982880032697	0.11530590330579185	0.4957546000848471	0.7724140812211052	0.058696430014709866	0.3427203384050375	1.7530923736601933	0.07128912133844391	0.5789012320633969	0.617010557199005	1.3700508163427194	1.2186208863324972	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	14.0
8340000	1.9492606747570767	0.23375706748407604	0.048138673682883555	3.3316772859655486	0.1360246037212508	0.3438010153949229	0.9298953875421404	1.422013193772274	0.41728761047330254	0.13629563424842644	1.3297008470590186	2.122114567142789	0.7397776692257928	1.9963294056530358	0.4855857615009822	0.06641730997742704	0.687460164945678	2.9612867584204237	0.9785565562447126	0.44072249425003795	0.49687426507837423	1.473357917146501	0.8416159631000018	0.6821817608198387	0.2879271457533717	0.18053201951795625	0.26661978082007426	0.059599044675132905	5.239314114514088	1.9170015641348357	0.574982877787283	0.06085330275684271	0.9672131336541745	0.8695231524960433	2.487231248314942	1.9641630317403465	0.7144226946531891	0.8729303415426317	0.4387014925845105	0.21988967218251776	0.8725120425903313	0.29761400905611274	0.7498825835417346	1.7394448297187899	2.1920690933866216	0.21848948578369362	0.12951456875656092	0.5980040658993553	0.8891093000137581	0.8606669719886495	2.175696834512532	0.5466947326854574	0.2956926171706101	0.05968637069178145	0.4267681263029781	0.36669795630131075	0.33132130163133156	0.9804077187127448	0.5261282157712054	1.3413457516343954	0.5187395034966538	0.21278319826043987	3.8898311921682467	0.14850029993198846	0.05565434436241041	0.059053384652007594	1.5053566779177385	0.26429231537771813	0.7657821028305274	0.848607412881176	0.7855161278947187	0.5412017645059978	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	16.0
8350000	0.3737781119160871	0.16253394355931036	0.11614820006029898	0.41023476057098635	0.36838393600509944	0.22903291954108201	2.643091375564625	0.390037930565762	1.5473791633565905	0.09933072984393032	1.4628639084874457	1.0834347867770306	0.2938154252339018	0.6023639276514247	0.18169004500009744	0.16157571147113742	1.2704226469473194	0.2700582000459471	1.070677756917433	2.2307562614454457	1.179271405254116	2.8454995272055013	0.893405299015106	0.4729208318150958	0.27041296340728804	0.09356327386713782	0.4034560168404847	0.24654332010598456	2.22344501393978	1.4590719326400148	0.03747967577257666	0.04893465743822043	0.5601600697132433	0.883025324681314	0.11887370861546159	0.757399761023884	0.3194233061263642	2.008743459573729	1.0684138349362455	0.10755527894500443	0.8504853501743703	0.802092344424201	0.8975775531826384	0.7442714079756305	2.9858783228719172	0.16477138247919257	0.16941812016185528	2.4774733701066967	1.010601084972175	0.9758727818193681	2.815210982516064	0.06846437683663903	0.15622312862743473	0.17694472093721864	0.7880412726087512	0.8205123323426908	1.1550337297865245	1.1929247615528606	0.3999331838756596	1.0135412452816888	2.0529443287320075	0.3075166906777969	1.3581948950168263	0.42284748469546424	0.10152026007492476	0.05703406654602684	0.33149054260340444	0.19897970926544387	1.788349284648659	0.5438223602281982	1.2243456352878364	1.5185114098624912	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	16.0
8360000	1.1453520568494737	0.937078947385959	0.46234922590905314	4.157999457666063	0.8095426232856896	0.0807682267131207	2.9518058275420462	0.43296238521418023	0.3866750731934096	0.9622828161674246	0.5423043928774104	1.0303403948835779	0.48252914047661866	0.9216965565338366	0.07804043229370289	0.1760031234801995	0.10520120930141093	3.890721357129158	0.3959002536904614	3.4749736962761424	2.7220354361992487	2.154782796853493	0.2432755211598969	1.3093841435889022	1.7359980822815786	0.38496882557004053	0.567689088556053	0.43836561930601253	0.21656805041640748	0.33662732984780397	0.2109497361958736	0.0208151130885723	0.7693462133364579	0.9606069915350279	0.9299248724396085	0.7820652187002353	0.7096382016047237	0.7392951642045824	0.9880286359496824	0.16338006955195786	2.2151049872585924	0.4936470117995223	0.5330092605439092	0.9993519044017214	0.622995536414522	0.2527012071501703	0.04800525905289097	2.768550920344162	1.7545574838629638	0.20023026758086926	0.024344870739486	0.06898861607307075	0.17830506012491362	1.1404940900480727	0.6089275105074468	1.469780556494699	0.35430747499577614	1.0567810849642307	0.15349967381049756	0.694475727441579	0.8698988950745931	0.31970935837781744	1.469681714831303	0.9431143136651874	0.04408545089083108	1.1519155616609265	0.8282888536122183	0.26374725845554964	0.8597080181734664	0.7693584560259196	2.1611500372601333	1.0221775343626223	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	16.0
8370000	2.057370057843172	1.0759833331371036	1.114055784431023	1.8219705445787324	0.16609976255841738	0.2946354766134393	2.940621783876211	0.5782353819856594	0.23722353309079505	0.7345178444565486	0.9777944198203635	1.4319800741669737	1.4085311487972354	1.2199627605851038	0.2331492966505453	2.4032786998073195	1.3769891437784532	0.2091765071531023	0.28999548920495294	2.5969037197771	0.05989565148404147	0.27233242911994965	3.001853555801624	0.1722444992901229	0.7642560162327463	0.33021966116521545	0.12919280578412315	1.982104994982851	0.09432468365099839	0.46049134006484893	0.29029960779896574	0.14922551161753556	0.1959421701613273	1.0099999162771427	0.6483283032319007	0.3898054691938089	1.119656772143584	0.31483796007554055	0.4642650074122946	0.25513113537137644	0.34193758932878326	0.4742191406168965	1.672735961393036	0.975635855184353	0.08054618362990573	0.17346173111200758	0.9186135353321562	0.5983875875107104	0.44638782087356715	0.8396832809156963	0.07122720740806673	0.9947536047146177	0.14213021590464558	0.7475873252653561	4.013473798363437	0.09217058649554882	1.4739491083119196	0.8721777357484768	0.3188792415977946	1.013516533439446	0.38794674069057283	0.6069653216235457	1.8833580942774786	1.0432668167859505	0.8729883364504024	0.5890723614640638	0.44459609811272127	0.5111815841042747	0.46749584709784886	0.6779795593025193	1.1447469506893997	0.5454060579594942	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	19.0
8380000	0.3555094510168744	1.7199273625686333	2.4811679237083477	1.0346599381146382	0.46447368512009446	0.6785003019126219	2.7882007275880314	0.3826153936436596	0.5492133763872533	1.9414336670370018	0.22288392387846637	0.324353201446869	1.0034759395942296	0.6876021151203286	0.09098488461809552	1.3233115726542786	1.1390642315500825	0.6138071818031132	0.6416976449853561	3.154371694089026	0.3626633817858116	1.9465836756110935	1.3122626605245378	0.893058678409777	1.524375693399822	1.7819519922810196	0.05357380477859485	1.3054870296905874	0.14772101607028382	0.18558538445565967	0.33980416974842553	0.6261839147736415	0.24991926547440332	0.8831445520573283	0.40291155882339197	0.6050383079420292	1.1939534044183975	0.5292253408877693	0.34114972673754324	0.6907507014990587	0.978316946659252	0.23773305017195487	0.6432087052749369	0.9904981470437815	0.08359900797720618	1.3118600147344874	2.2767978067517123	0.35658004168645163	0.6927400486042216	0.18085664742976917	0.4578950412152345	1.4181139229592896	0.6775589928496245	0.45681343147812853	2.7356206231375224	0.5895069204158283	1.5499967401463315	1.5060228467173922	1.6449505278809509	1.1173985260495412	1.826593568131236	0.3540642725004846	0.6005609581276955	3.212979015961505	3.4041618713245243	1.2896683417873867	0.08367679622821834	0.1432460740287068	1.1714338250359748	0.28231681147803905	0.22249695155598795	0.7940124279359415	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	12.0
