# BEAST v10.5.0
# Generated Thu Apr 09 16:31:01 BRT 2026 [seed=1775763060804]
# CDV_GTRG4_skygrid_strict_4traits.xml
state	host_1.rates.Carnivora.Primates	host_1.rates.Primates.Carnivora	host_1.indicators.Carnivora.Primates	host_1.indicators.Primates.Carnivora	host_1.nonZeroRates
630000	0.9290423000476037	0.9957146770740415	1.0	1.0	2.0
640000	0.7514335464327838	0.9064320509897761	1.0	1.0	2.0
650000	4.153592673894518	0.30948760213284565	1.0	1.0	2.0
660000	3.245705757815989	0.24022218487280705	1.0	1.0	2.0
670000	0.10587184889863716	0.24572104612110884	1.0	1.0	2.0
680000	0.6631487449244953	0.06150076669580419	1.0	1.0	2.0
690000	2.7418910191430332	0.4638412103147712	1.0	1.0	2.0
700000	4.063271918880533	0.402425674100427	1.0	1.0	2.0
710000	0.8659189166236441	0.24997060811468627	1.0	1.0	2.0
720000	1.215596968979259	0.18353784128566084	1.0	1.0	2.0
730000	0.15809515879300323	0.048857445651657075	1.0	1.0	2.0
740000	1.0972917450365944	0.026123706887115437	1.0	1.0	2.0
750000	1.3017519779126212	0.4117571898280249	1.0	1.0	2.0
760000	1.4941257457767432	0.34968907745912653	1.0	1.0	2.0
770000	0.1497641320447139	0.35300412142466264	1.0	1.0	2.0
780000	1.5150912114110402	0.06377327041035658	1.0	1.0	2.0
790000	3.247414584187465	0.7419049254936668	1.0	1.0	2.0
800000	4.312030559489514	1.5025844645049535	1.0	1.0	2.0
810000	0.24615325702375115	0.04043887421227968	1.0	1.0	2.0
820000	3.4814273120442607	2.068037339175336	1.0	1.0	2.0
830000	0.9584539601965678	0.03921315917048517	1.0	1.0	2.0
840000	0.5986730947956959	0.11044141923383084	1.0	1.0	2.0
850000	3.1717086856099237	0.6516423855076241	1.0	1.0	2.0
860000	2.514333513796019	1.0658188871518548	1.0	1.0	2.0
870000	1.003694335921411	1.3216248888939666	1.0	1.0	2.0
880000	1.72819494329141	0.29907925284383835	1.0	1.0	2.0
890000	0.5521018686663817	0.6727581539672215	1.0	1.0	2.0
900000	1.731177674220564	2.074921217282541	1.0	1.0	2.0
910000	0.2840253389607789	0.0019964683795402763	1.0	1.0	2.0
920000	1.4967435694135744	0.6012696438088985	1.0	1.0	2.0
930000	0.036764260892489506	0.04544887959450195	1.0	1.0	2.0
940000	0.8465535994320373	0.8772163801448435	1.0	1.0	2.0
950000	5.740355254142323	1.1038450427070652	1.0	1.0	2.0
960000	1.1517992315724987	1.2106068462183657	1.0	1.0	2.0
970000	0.36906048487258364	0.15499211466500437	1.0	1.0	2.0
980000	1.7838439548134564	0.12352068815207476	1.0	1.0	2.0
990000	0.1793394490802515	2.280864533270165	1.0	1.0	2.0
1000000	1.6995198895187056	0.6119066190492631	1.0	1.0	2.0
1010000	0.3978687015960394	0.3622768622164035	1.0	1.0	2.0
1020000	0.7652915132123683	0.6821216644395863	1.0	1.0	2.0
1030000	0.9350662314504645	1.2688058569894558	1.0	1.0	2.0
1040000	1.3610014298083797	0.0718803738589555	1.0	1.0	2.0
1050000	0.5386837764372782	0.06535109219565204	1.0	1.0	2.0
1060000	0.5750706343659876	0.027639929362157548	1.0	1.0	2.0
1070000	1.9939987103868928	0.47698444908715676	1.0	1.0	2.0
1080000	0.598818185986062	0.20860458525361883	1.0	1.0	2.0
1090000	1.6755385051454867	1.0639771210230815	1.0	1.0	2.0
1100000	0.40669917136939254	0.26189603300877895	1.0	1.0	2.0
1110000	4.711819790336776	0.4037026298494721	1.0	1.0	2.0
1120000	0.2449151545548849	0.33829211705849355	1.0	1.0	2.0
1130000	1.045736253040604	0.22447810532758747	1.0	1.0	2.0
1140000	0.9083572842091694	1.1288126660076794	1.0	1.0	2.0
1150000	2.7464555282376355	0.2667153253278959	1.0	1.0	2.0
1160000	0.8188900644073268	0.7955520713792181	1.0	1.0	2.0
1170000	1.619323994553828	1.2946774583105165	1.0	1.0	2.0
1180000	0.21246946356569327	0.3289291210496972	1.0	1.0	2.0
1190000	1.5901090347798472	0.9310256081817211	1.0	1.0	2.0
1200000	0.8626432259664863	0.08022423322653041	1.0	1.0	2.0
1210000	3.7381413046563376	0.4478497381967759	1.0	1.0	2.0
1220000	0.7305091270366719	0.37907663615336135	1.0	1.0	2.0
1230000	0.6417135439567014	0.025203716014853352	1.0	1.0	2.0
1240000	0.7010662833808716	1.4005896763303805	1.0	1.0	2.0
1250000	0.4872254496983871	0.7411097666736532	1.0	1.0	2.0
1260000	0.8107871494509983	1.6254491843387053	1.0	1.0	2.0
1270000	1.0304241005748462	0.19922879905147053	1.0	1.0	2.0
1280000	0.46383106664515505	0.691638197638342	1.0	1.0	2.0
1290000	3.070721319701179	0.3957156867542482	1.0	1.0	2.0
1300000	1.1416514872939412	1.2070308830750862	1.0	1.0	2.0
1310000	2.4055579743507423	0.4803073921356072	1.0	1.0	2.0
1320000	2.423987261300127	0.5727683804071605	1.0	1.0	2.0
1330000	1.6962088376788695	0.011628530590175224	1.0	1.0	2.0
1340000	1.8701641767130919	0.585069600998255	1.0	1.0	2.0
1350000	0.8271825121880573	0.3661162306193726	1.0	1.0	2.0
1360000	3.7817448522671513	0.05676417133625304	1.0	1.0	2.0
1370000	2.747401780649211	2.095158654801842	1.0	1.0	2.0
1380000	0.4616450634992708	0.1915965112956861	1.0	1.0	2.0
1390000	0.5792304468032695	0.36854235757189474	1.0	1.0	2.0
1400000	0.48302396406155124	0.3393374642205024	1.0	1.0	2.0
1410000	0.7638986117951655	0.30575801802256747	1.0	1.0	2.0
1420000	1.6033702682240554	1.7613450722194959	1.0	1.0	2.0
1430000	0.5977563212983089	0.4054405688050077	1.0	1.0	2.0
1440000	0.289201342661658	0.10603770849196548	1.0	1.0	2.0
1450000	0.4056123936546127	0.583074084346996	1.0	1.0	2.0
1460000	1.2021061616148443	0.1886794521634694	1.0	1.0	2.0
1470000	0.46664286329112414	0.015425969545833088	1.0	1.0	2.0
1480000	0.5946888303658218	0.3833742225585507	1.0	1.0	2.0
1490000	1.3226743658954132	0.018189697951162414	1.0	1.0	2.0
1500000	3.4326401122389516	0.5888921793019751	1.0	1.0	2.0
1510000	1.4411601546791244	0.5329281496208641	1.0	1.0	2.0
1520000	1.926521416038126	0.7470396326793083	1.0	1.0	2.0
1530000	0.18045604848339314	0.17202959397435866	1.0	1.0	2.0
1540000	1.726836983640709	0.8534027544565521	1.0	1.0	2.0
1550000	1.9161865485929506	0.22154819114084154	1.0	1.0	2.0
1560000	0.8560044849990206	0.14438182386704426	1.0	1.0	2.0
1570000	1.5254718466398403	0.6600832622283425	1.0	1.0	2.0
1580000	0.7132706985508448	1.331817337320054	1.0	1.0	2.0
1590000	1.8499592168470378	0.19760243024318638	1.0	1.0	2.0
1600000	0.3523588023425051	0.013063580545470405	1.0	1.0	2.0
1610000	0.9196082278164415	0.4270063668592042	1.0	1.0	2.0
1620000	0.8003521094955377	0.2405486087593055	1.0	1.0	2.0
1630000	1.255262390689581	0.5578017567314439	1.0	1.0	2.0
1640000	1.9729565209236601	1.4899965137845335	1.0	1.0	2.0
1650000	0.37487926362179086	0.661560517062714	1.0	1.0	2.0
1660000	0.6124117192981116	0.380642527243453	1.0	1.0	2.0
1670000	1.178744196662291	0.5554604730275806	1.0	1.0	2.0
1680000	3.0983471669525535	0.4636981363807681	1.0	1.0	2.0
1690000	0.6925305389572151	0.29032039743496724	1.0	1.0	2.0
1700000	1.3806754813683653	0.12146731501451492	1.0	1.0	2.0
1710000	4.5554446562061575	0.2668916668250403	1.0	1.0	2.0
1720000	0.6361038622618314	0.07539334383383807	1.0	1.0	2.0
1730000	0.9256989440709432	0.8243058391618261	1.0	1.0	2.0
1740000	1.5386626018397978	0.24384097827054416	1.0	1.0	2.0
1750000	0.7463560074742323	0.30848723710124454	1.0	1.0	2.0
1760000	0.03313102602928931	0.02254545140132532	1.0	1.0	2.0
1770000	1.4616649345982264	0.034162060125379055	1.0	1.0	2.0
1780000	2.4795438829905776	1.3077356207424582	1.0	1.0	2.0
1790000	0.9042079272830803	0.09818590357372846	1.0	1.0	2.0
1800000	0.26211769881161234	0.0654345693197035	1.0	1.0	2.0
1810000	0.809736864362229	0.03292286594743253	1.0	1.0	2.0
1820000	2.65452685905249	0.25047580474991477	1.0	1.0	2.0
1830000	1.8351322642898107	2.812847618602174	1.0	1.0	2.0
1840000	1.069380064951598	0.7218170427838992	1.0	1.0	2.0
1850000	0.625711434053993	0.78040514737016	1.0	1.0	2.0
1860000	0.4383095269700988	0.289191802184405	1.0	1.0	2.0
1870000	2.46614375736016	1.2159914411860424	1.0	1.0	2.0
1880000	1.1767292418096624	0.27096956245475967	1.0	1.0	2.0
1890000	2.3836097937616527	0.15557610900928057	1.0	1.0	2.0
1900000	1.7565232979116632	0.8418453311453725	1.0	1.0	2.0
1910000	0.6250639205640539	0.07832433933681836	1.0	1.0	2.0
1920000	0.5604345839745776	0.48734506672284506	1.0	1.0	2.0
1930000	0.45836186691317765	0.04150094296575654	1.0	1.0	2.0
1940000	0.7603909195724907	0.04446313436995452	1.0	1.0	2.0
1950000	3.1481520790880038	1.3179648511383988	1.0	1.0	2.0
1960000	3.219206433611845	0.5989734968274059	1.0	1.0	2.0
1970000	0.23469674828284412	0.6214705949046859	1.0	1.0	2.0
1980000	1.4030311510358828	1.468215817354037	1.0	1.0	2.0
1990000	3.3278771896704726	1.2759643740648903	1.0	1.0	2.0
2000000	0.4593051401773802	0.05799407576772703	1.0	1.0	2.0
2010000	1.0477864865210553	0.016080930895754977	1.0	1.0	2.0
2020000	1.1793701428020529	0.18688588192032116	1.0	1.0	2.0
2030000	2.699444497359223	0.2675698297914629	1.0	1.0	2.0
2040000	0.5822547218713919	0.06107836526312395	1.0	1.0	2.0
2050000	1.18755023655432	0.0818632703815239	1.0	1.0	2.0
2060000	0.6794870228554549	0.2751019781571763	1.0	1.0	2.0
2070000	1.5528983536921	0.023859102124227764	1.0	1.0	2.0
2080000	2.1228390651269335	0.5845043203896135	1.0	1.0	2.0
2090000	0.27381369208048756	0.3517115604058689	1.0	1.0	2.0
2100000	0.9008427427588268	0.10996007974310316	1.0	1.0	2.0
2110000	2.636291710413703	0.2112655552088961	1.0	1.0	2.0
2120000	1.462660830248616	0.13625186431079403	1.0	1.0	2.0
2130000	0.3782023454318731	0.42103664014413916	1.0	1.0	2.0
2140000	1.9071748436860172	0.16551454051157244	1.0	1.0	2.0
2150000	1.3186939581586807	0.13211681222299665	1.0	1.0	2.0
2160000	2.8376027010002103	0.016558022965701774	1.0	1.0	2.0
2170000	1.420619824414938	0.7887819550638372	1.0	1.0	2.0
2180000	3.0362428301334243	0.8391493640441934	1.0	1.0	2.0
2190000	2.8970193461888334	0.9013880294245613	1.0	1.0	2.0
2200000	1.593924918657289	5.458750702703738	0.0	1.0	1.0
2210000	0.2351441293557337	0.14925859183855764	1.0	1.0	2.0
2220000	1.5178816350258033	0.7820253904113302	1.0	1.0	2.0
2230000	1.1526777473610041	1.0491305115212688	1.0	1.0	2.0
2240000	0.7701316563536303	0.6877091515694796	1.0	1.0	2.0
2250000	0.5795413896296709	0.8052981801054381	1.0	1.0	2.0
2260000	0.5043915429010651	0.13217033291757657	1.0	1.0	2.0
2270000	4.664612629296555	0.04693861339665329	1.0	1.0	2.0
2280000	1.2092882507692688	2.0232027459202997	1.0	1.0	2.0
2290000	0.41977054131988367	0.12919365418639955	1.0	1.0	2.0
2300000	0.5399555871237545	0.41020143280294047	1.0	1.0	2.0
2310000	1.1955500420399454	0.2824315170141289	1.0	1.0	2.0
2320000	0.9915118072773534	0.650213458221166	1.0	1.0	2.0
2330000	0.4065832901882513	0.2075315837015283	1.0	1.0	2.0
2340000	5.109293998280165	0.16988876070457984	1.0	1.0	2.0
2350000	4.61707043852837	2.8325252582120193	1.0	1.0	2.0
2360000	0.6568978337273961	0.32224579216380594	1.0	1.0	2.0
2370000	0.8891234249526213	0.24635323341520307	1.0	1.0	2.0
2380000	0.6061440372059335	0.3608574471113452	1.0	1.0	2.0
2390000	0.23949226356430828	0.5554852586696927	1.0	1.0	2.0
2400000	0.39214528588597974	0.21207785119604164	1.0	1.0	2.0
2410000	0.42850428501947463	1.1043237828653394	1.0	1.0	2.0
2420000	1.7439951890707108	3.024157068916579	1.0	1.0	2.0
2430000	2.683592709517409	0.2039637159897766	1.0	1.0	2.0
2440000	3.4304966123840086	1.4599333331709705	1.0	1.0	2.0
2450000	0.7434705406728074	0.1396372664843083	1.0	1.0	2.0
2460000	0.9958487156846473	1.2452527245205989	1.0	1.0	2.0
2470000	0.24982583807862324	0.3087150160032693	1.0	1.0	2.0
2480000	0.3098424801140705	0.2827401946395843	1.0	1.0	2.0
2490000	3.0351398138663734	0.5716889287281024	1.0	1.0	2.0
2500000	0.7723401341833186	0.13276830691715102	1.0	1.0	2.0
2510000	0.9513949463588856	0.27595737794282316	1.0	1.0	2.0
2520000	1.315881720705574	0.1282963181659724	1.0	1.0	2.0
2530000	0.6868755105858434	0.6252092513473297	1.0	1.0	2.0
2540000	0.4421624823349546	0.7568331211126176	1.0	1.0	2.0
2550000	0.02216199826329631	0.016740320056091242	1.0	1.0	2.0
2560000	1.8909946631297148	0.2962115675100356	1.0	1.0	2.0
2570000	0.24594002295140607	0.10345509512945167	1.0	1.0	2.0
2580000	1.9191950780531273	0.22866564553597202	1.0	1.0	2.0
2590000	1.7658640867122177	0.13685461325027912	1.0	1.0	2.0
2600000	0.8306323681345764	0.017042605673055686	1.0	1.0	2.0
2610000	0.8801981035546632	0.08370631206609529	1.0	1.0	2.0
2620000	1.9855247525111572	0.38762005335032595	1.0	1.0	2.0
2630000	2.2023062938788276	0.6250813059361053	1.0	1.0	2.0
2640000	1.1203453381106212	0.3711281103456595	1.0	1.0	2.0
2650000	1.4709916610837066	0.948813551481458	1.0	1.0	2.0
2660000	4.264633629541798	0.06831433030302704	1.0	1.0	2.0
2670000	0.16881087748387677	0.014054475946331533	1.0	1.0	2.0
2680000	5.062655516310926	0.9837948833779445	1.0	1.0	2.0
2690000	0.6064840488143742	0.13089303791841433	1.0	1.0	2.0
2700000	0.41181697965997216	0.1712841291591211	1.0	1.0	2.0
2710000	0.642092116658473	0.9677633479669495	1.0	1.0	2.0
2720000	2.30193665848401	0.033622554712741844	1.0	1.0	2.0
2730000	1.1104698774985242	0.24171602293094976	1.0	1.0	2.0
2740000	0.9992061862455935	0.8964076907591364	1.0	1.0	2.0
2750000	0.37707109737664785	0.10515569785278386	1.0	1.0	2.0
2760000	0.15091646395478567	0.6358857724172826	1.0	1.0	2.0
2770000	0.6501905625736767	2.2873756721910268	1.0	1.0	2.0
2780000	2.292752355599316	0.05205442396753425	1.0	1.0	2.0
2790000	3.8689692477361772	0.488851107163719	1.0	1.0	2.0
2800000	0.5274438722637784	0.07029503778061003	1.0	1.0	2.0
2810000	0.4281556545878378	0.20876789280486524	1.0	1.0	2.0
2820000	0.9013415018695502	0.09000366691778332	1.0	1.0	2.0
2830000	0.8527118752768891	1.796157916514175	1.0	1.0	2.0
2840000	0.8891206962256315	0.18506250293952517	1.0	1.0	2.0
2850000	0.2027942810029017	0.23291229114369363	1.0	1.0	2.0
2860000	0.5070794775866951	0.585953998821571	1.0	1.0	2.0
2870000	2.8942898740742913	1.7512354865865893	1.0	1.0	2.0
2880000	1.2394233069602745	0.8317963474956427	1.0	1.0	2.0
2890000	0.3900575750070861	0.2353790955755749	1.0	1.0	2.0
2900000	1.3319887223377118	0.14852184938644186	1.0	1.0	2.0
2910000	1.1736885609571008	0.20451477961093031	1.0	1.0	2.0
2920000	0.2232282819723476	0.7041085194988634	1.0	1.0	2.0
2930000	2.150480489067061	0.3564331199073223	1.0	1.0	2.0
2940000	0.23537228762380424	0.1465139822086572	1.0	1.0	2.0
2950000	0.36319739421483843	0.054086513051095096	1.0	1.0	2.0
2960000	0.5246630664104663	0.5569317608955732	1.0	1.0	2.0
2970000	3.520702658411724	0.1495677374506077	1.0	1.0	2.0
2980000	0.43842598645040554	0.13334361002048517	1.0	1.0	2.0
2990000	0.730302706121198	0.49946732523856424	1.0	1.0	2.0
3000000	0.9497048965114856	0.535210809837111	1.0	1.0	2.0
3010000	0.3402994801283593	0.024663704279691473	1.0	1.0	2.0
3020000	0.9477011193710437	0.2763023557417351	1.0	1.0	2.0
3030000	0.6927646072402707	0.38469117550665266	1.0	1.0	2.0
3040000	0.9714070113570746	1.680302620709712	1.0	1.0	2.0
3050000	3.9084935609699496	1.3656318809978505	1.0	1.0	2.0
3060000	3.0846050443840687	0.28425347438741627	1.0	1.0	2.0
3070000	2.4299100731812175	0.1433401709734841	1.0	1.0	2.0
3080000	0.4285721125871314	0.23899009990712353	1.0	1.0	2.0
3090000	0.8081068943845718	0.4425387001924548	1.0	1.0	2.0
3100000	1.539172572227606	0.41476331996170485	1.0	1.0	2.0
3110000	0.5000269219606982	0.6555135834513615	1.0	1.0	2.0
3120000	2.3845710218003084	0.1990151141512808	1.0	1.0	2.0
3130000	0.810098745602365	0.6218403560489755	1.0	1.0	2.0
3140000	0.8316240421008364	1.0428963356857959	1.0	1.0	2.0
3150000	1.4353400673240224	0.6649497903378871	1.0	1.0	2.0
3160000	1.3425229164582335	0.3014839415626926	1.0	1.0	2.0
3170000	0.5389103940334554	0.5002629533119196	1.0	1.0	2.0
3180000	0.934017207441634	0.7255464051672069	1.0	1.0	2.0
3190000	0.47963650657270973	0.17104763977021178	1.0	1.0	2.0
3200000	0.6572179119256503	0.36589963925385255	1.0	1.0	2.0
3210000	2.0801588120283196	0.45523015031347425	1.0	1.0	2.0
3220000	1.3361101427681539	1.0985534996008794	1.0	1.0	2.0
3230000	0.7699971223647288	0.18922634936050692	1.0	1.0	2.0
3240000	1.6348376260467532	0.004756020434333592	1.0	1.0	2.0
3250000	0.19295467768448096	0.03047983777255211	1.0	1.0	2.0
3260000	0.6427297362161196	1.1368637736730816	1.0	1.0	2.0
3270000	3.3505976079166526	0.06863041275024735	1.0	1.0	2.0
3280000	0.30991729491479936	0.28121235171489356	1.0	1.0	2.0
3290000	1.3426682360307942	0.1464261154333258	1.0	1.0	2.0
3300000	1.1537656274421717	0.2066772559733426	1.0	1.0	2.0
3310000	0.7911385313267428	1.246878217366346	1.0	1.0	2.0
3320000	2.8346308671130878	2.712523675389786	1.0	1.0	2.0
3330000	0.8821803699070089	0.22378207020152902	1.0	1.0	2.0
3340000	1.0118557099840073	0.25878320308398933	1.0	1.0	2.0
3350000	1.9953964764242396	0.34224312189721173	1.0	1.0	2.0
3360000	0.88300474565224	0.44593489781117496	1.0	1.0	2.0
3370000	0.34958448688493227	0.23994180387153796	1.0	1.0	2.0
3380000	5.200484391664922	0.7663091224509408	1.0	1.0	2.0
3390000	1.384042628409512	1.2876570211874394	1.0	1.0	2.0
3400000	1.0004738797945147	0.05207188732787678	1.0	1.0	2.0
3410000	0.22059028756709592	0.2606333492204157	1.0	1.0	2.0
3420000	0.4584264628202062	0.19809876381317196	1.0	1.0	2.0
3430000	0.8274675848831157	0.059681658709819806	1.0	1.0	2.0
3440000	1.6873367955449048	5.3523403502609	1.0	1.0	2.0
3450000	0.4508602909609252	0.10131197868804025	1.0	1.0	2.0
3460000	1.6899384844631486	1.0738286512314927	1.0	1.0	2.0
3470000	0.8220694050889279	1.0837023780207604	1.0	1.0	2.0
3480000	1.8061792389262061	1.1769750436147104	1.0	1.0	2.0
3490000	0.6283160673524043	1.4122410220685977	1.0	1.0	2.0
3500000	0.5731884159956331	0.011585153253540667	1.0	1.0	2.0
3510000	1.848798179521759	1.757656144819803	1.0	1.0	2.0
3520000	0.19296894706596268	0.3296002744502531	1.0	1.0	2.0
3530000	0.36247320294241175	0.7379451448139053	1.0	1.0	2.0
3540000	1.7619807101456253	0.33565683570799215	1.0	1.0	2.0
3550000	0.586996646338299	0.3782935364173834	1.0	1.0	2.0
3560000	0.5829017060310019	1.5513493154912894	1.0	1.0	2.0
3570000	1.692148182872583	0.5520295439867207	1.0	1.0	2.0
3580000	2.9645967439581233	0.20428045204517398	1.0	1.0	2.0
3590000	0.230343655496209	0.08390281952900237	1.0	1.0	2.0
3600000	0.9929911932578585	0.3051051993104592	1.0	1.0	2.0
3610000	3.0219950407844856	1.726951219727514	1.0	1.0	2.0
3620000	1.9024958266117706	0.6266093593367282	1.0	1.0	2.0
3630000	0.09750454588859221	0.06812887610080941	1.0	1.0	2.0
3640000	1.896328998233406	0.07469540889437679	1.0	1.0	2.0
3650000	0.38253343643328147	0.2215675073529221	1.0	1.0	2.0
3660000	0.11806868568234818	0.17661428497267193	1.0	1.0	2.0
3670000	0.31205560640803465	0.07676532187375028	1.0	1.0	2.0
3680000	2.9215121011878136	0.3617952181578317	1.0	1.0	2.0
3690000	0.17854907102924167	0.34069042775627273	1.0	1.0	2.0
3700000	0.6349159506152693	0.33406294196311576	1.0	1.0	2.0
3710000	0.8281369644739648	0.2981310174642529	1.0	1.0	2.0
3720000	1.220988505483227	1.6482468718775025	1.0	1.0	2.0
3730000	0.6408956418596067	0.5165669271043554	1.0	1.0	2.0
3740000	3.616977355838761	0.2955161661585271	1.0	1.0	2.0
3750000	0.04723194810856911	0.4346234575397578	1.0	1.0	2.0
3760000	1.1450010455199515	3.532516601311005	1.0	1.0	2.0
3770000	3.3310072145643956	0.09692882791452663	1.0	1.0	2.0
3780000	0.4304123330376267	0.001486192365246349	1.0	1.0	2.0
3790000	1.110494875059429	0.12958969483619354	1.0	1.0	2.0
3800000	2.841953329796398	0.1407696441554404	1.0	1.0	2.0
3810000	0.17232756388844397	0.2855867168182965	1.0	1.0	2.0
3820000	1.8848790380743874	0.7997032745480609	1.0	1.0	2.0
3830000	2.623908343569743	0.3970371659703115	1.0	1.0	2.0
3840000	0.47869917512499705	0.24812324677466605	1.0	1.0	2.0
3850000	0.3379328172506117	0.07063574986033225	1.0	1.0	2.0
3860000	2.2402992862757474	1.0085570971359206	1.0	1.0	2.0
3870000	0.7409624535081216	1.4322156217730044	1.0	1.0	2.0
3880000	1.5096519072595893	1.0486869489912423	1.0	1.0	2.0
3890000	1.4729132883445728	0.15305984373435635	1.0	1.0	2.0
3900000	0.7145174143072388	0.18365259465178563	1.0	1.0	2.0
3910000	1.5331818075465633	0.3256160762438446	1.0	1.0	2.0
3920000	6.587638157664301	0.10239054158094987	1.0	1.0	2.0
3930000	0.1040148747527219	0.31035096567912174	1.0	1.0	2.0
3940000	0.12324894483248165	0.09886569339017648	1.0	1.0	2.0
3950000	0.7464359017592094	0.4204968704407194	1.0	1.0	2.0
3960000	0.14225126168084626	0.14006944989144748	1.0	1.0	2.0
3970000	0.7829363852919685	1.0502270353584402	1.0	1.0	2.0
3980000	1.4891189153665136	0.3829967143029627	1.0	1.0	2.0
3990000	2.0681746345859024	0.9538460237105678	1.0	1.0	2.0
4000000	0.34998205493169104	0.670726732405187	1.0	1.0	2.0
4010000	2.4125784611886547	0.08826237876687709	1.0	1.0	2.0
4020000	3.167133165289799	0.9014307073609584	1.0	1.0	2.0
4030000	1.4004692391461764	0.07607268675640781	1.0	1.0	2.0
4040000	2.1606648436650335	0.1590832177731917	1.0	1.0	2.0
4050000	0.8191239383443842	0.6917436409434472	1.0	1.0	2.0
4060000	1.0456391973610688	0.2890172786249971	1.0	1.0	2.0
4070000	0.5162255270432413	0.8484191024282228	1.0	1.0	2.0
4080000	3.070785537967593	0.061782770913829124	1.0	1.0	2.0
