# BEAST v10.5.0
# Generated Thu Apr 09 11:53:39 BRT 2026 [seed=1775746417747]
# CDV_GTRG4_skygrid_strict_4traits.xml
state	location_2.rates.Argentina.Brazil	location_2.rates.Argentina.Gabon	location_2.rates.Argentina.Germany	location_2.rates.Argentina.Hungary	location_2.rates.Argentina.Italy	location_2.rates.Argentina.Uruguay	location_2.rates.Brazil.Gabon	location_2.rates.Brazil.Germany	location_2.rates.Brazil.Hungary	location_2.rates.Brazil.Italy	location_2.rates.Brazil.Uruguay	location_2.rates.Gabon.Germany	location_2.rates.Gabon.Hungary	location_2.rates.Gabon.Italy	location_2.rates.Gabon.Uruguay	location_2.rates.Germany.Hungary	location_2.rates.Germany.Italy	location_2.rates.Germany.Uruguay	location_2.rates.Hungary.Italy	location_2.rates.Hungary.Uruguay	location_2.rates.Italy.Uruguay	location_2.rates.Brazil.Argentina	location_2.rates.Gabon.Argentina	location_2.rates.Germany.Argentina	location_2.rates.Hungary.Argentina	location_2.rates.Italy.Argentina	location_2.rates.Uruguay.Argentina	location_2.rates.Gabon.Brazil	location_2.rates.Germany.Brazil	location_2.rates.Hungary.Brazil	location_2.rates.Italy.Brazil	location_2.rates.Uruguay.Brazil	location_2.rates.Germany.Gabon	location_2.rates.Hungary.Gabon	location_2.rates.Italy.Gabon	location_2.rates.Uruguay.Gabon	location_2.rates.Hungary.Germany	location_2.rates.Italy.Germany	location_2.rates.Uruguay.Germany	location_2.rates.Italy.Hungary	location_2.rates.Uruguay.Hungary	location_2.rates.Uruguay.Italy	location_2.indicators.Argentina.Brazil	location_2.indicators.Argentina.Gabon	location_2.indicators.Argentina.Germany	location_2.indicators.Argentina.Hungary	location_2.indicators.Argentina.Italy	location_2.indicators.Argentina.Uruguay	location_2.indicators.Brazil.Gabon	location_2.indicators.Brazil.Germany	location_2.indicators.Brazil.Hungary	location_2.indicators.Brazil.Italy	location_2.indicators.Brazil.Uruguay	location_2.indicators.Gabon.Germany	location_2.indicators.Gabon.Hungary	location_2.indicators.Gabon.Italy	location_2.indicators.Gabon.Uruguay	location_2.indicators.Germany.Hungary	location_2.indicators.Germany.Italy	location_2.indicators.Germany.Uruguay	location_2.indicators.Hungary.Italy	location_2.indicators.Hungary.Uruguay	location_2.indicators.Italy.Uruguay	location_2.indicators.Brazil.Argentina	location_2.indicators.Gabon.Argentina	location_2.indicators.Germany.Argentina	location_2.indicators.Hungary.Argentina	location_2.indicators.Italy.Argentina	location_2.indicators.Uruguay.Argentina	location_2.indicators.Gabon.Brazil	location_2.indicators.Germany.Brazil	location_2.indicators.Hungary.Brazil	location_2.indicators.Italy.Brazil	location_2.indicators.Uruguay.Brazil	location_2.indicators.Germany.Gabon	location_2.indicators.Hungary.Gabon	location_2.indicators.Italy.Gabon	location_2.indicators.Uruguay.Gabon	location_2.indicators.Hungary.Germany	location_2.indicators.Italy.Germany	location_2.indicators.Uruguay.Germany	location_2.indicators.Italy.Hungary	location_2.indicators.Uruguay.Hungary	location_2.indicators.Uruguay.Italy	location_2.nonZeroRates
100000	1.5652005307329186	0.05582988276718809	0.15345603246581724	1.6375285123300567	0.20185030598090567	0.8789623912257568	2.3236196621881273	0.193268197634535	3.1162060146943973	0.0576282137742281	1.7812782629701966	0.06656764562720664	0.504996878732977	0.05942789367130771	2.287006730148713	1.3233941547705286	1.6643621069884866	1.2666789610067082	1.3711847173506493	0.002897159701089559	1.3134610885621216	2.2385569751291445	0.5153344064860078	0.32450827360636675	2.0155454077728505	1.0555006460046015	0.09531390970513794	0.09198522954284576	0.00517090597287852	0.5764646891107712	4.389617866208401	0.34180228221161213	0.6467546062812567	0.7864481243743321	0.9039553630244419	0.9721359015384547	0.4880861427688077	0.08914960983585174	0.5269678427552454	0.08037107235558848	0.2809738059439352	0.42363885659333916	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	13.0
110000	0.17193420757299405	1.8326193936455972	0.06815629673352532	2.7150018298866776	1.0195011601658597	1.8988532695749694	0.7800597459758134	0.2189033008262618	1.037952424349777	0.2726106180342008	1.5941111700905959	0.14936695103157988	1.0492121092008633	0.20798597185736642	1.3257570541928667	0.5607194452437096	0.5655205414762233	0.22851170123818687	0.7075342209353578	0.03401206154780172	0.753377151209233	0.6597349519875075	4.649546258439612	1.758542636791574	0.8967974335735004	0.44392198888861356	0.05563484141216523	0.5568818768498724	2.528563527200441E-4	1.3791339355692245	2.3595194488082907	0.14003215233678634	1.954858299024675	1.1985258613797496	1.1750086597552492	0.40512623727546804	2.24914657462784	0.7946234949665868	0.2706016787358141	0.05144906219897326	0.5339641283835003	0.41976969112055956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0
120000	0.255179148766729	0.9892697198572759	0.5617682957463778	0.27783843300423483	0.44749604315974667	0.32562955325709925	1.8497702785779775	1.052569804617601	0.6056231032281065	1.2218962198427368	1.9641665594220885	1.7818454962116395	1.9956388067512996	0.39904620983414585	2.957438639077985	2.6242811659020067	0.2617565789958873	0.1012073882089822	0.785466481558076	0.1571081722448326	0.5926479628604856	0.606866899396268	1.411822034862616	0.591887674811796	0.6588142741989544	0.9182056168107272	0.38564605984548966	1.7648408374924913	1.0834435789142714E-4	0.32648578920432925	1.0954675996749117	1.5256005250217393	1.6888390165960199	0.38658555228306285	0.634865398644572	0.5403935493051302	1.0937758834405638	0.49393710067404123	0.44632665307508806	0.43198593585641576	0.6248036802504564	1.6101757584333392	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	13.0
130000	0.30271514930034454	0.918329348476819	1.2564685978387042	0.20961756402270335	0.3441290171838163	1.2576516417626653	0.895997634676749	0.8740431050393599	0.8289295383372524	1.344443039429664	3.168615795122978	0.3086551739515763	1.5797871240664842	0.13650259395146042	1.155364623090096	1.06697615985813	1.2785989943976057	0.15912922886172443	0.3898517287366545	0.4027244291879728	0.27513707407163296	1.9445898572491027	0.7360939924037433	2.1479545195869245	0.7518976056023311	0.4909862654545911	0.0923821267971545	0.5476243738369327	1.5816255093307937E-4	0.2227873883362395	0.16983358323251657	0.805728564653662	2.574700921833626	0.12604887955450553	1.2900801205549155	0.6806426519535117	0.4159238651542327	0.7798058854194551	0.012064364927040256	0.207768217260974	2.7926825191008118	2.5436130243464383	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	14.0
140000	0.2905628357662061	1.221487290332288	0.16010229760028788	1.6384726858560277	0.32087440691456615	0.5125817022005406	1.6835290537627907	0.4209203588961298	0.22753053993525912	1.2841606524382152	1.5739198188831987	1.122041766114012	0.6466229995930701	0.29122889426067644	1.9475694499356373	4.039075616687282	1.5262273332457528	0.11753340936858409	0.4953127078294186	0.6595164959409618	1.0411806290367314	0.6130011380448493	1.4304837108714816	1.101371598372146	0.4069958431750991	0.4514771433226078	0.2998948991020379	0.9243288568210372	5.275448871032742E-4	0.16562750356534878	0.0615602729517102	0.12950503555407603	0.3099165886116617	0.1305389062600514	0.6100351262862477	0.48879940407281625	0.24508480973966107	0.8387679343657277	0.013733436478482092	1.2166482198945936	1.2720046260870652	0.807320155190674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	12.0
150000	0.1749892566144896	0.8131519523115611	0.27904251412488124	1.967250994856619	0.34312033852337087	0.2536070311075266	1.4436735160127083	0.4120376493350542	0.12485096739668139	1.639226943060697	1.0543972950217901	0.7649044741653787	0.22851009301539035	0.24190479665907116	2.668030732509667	2.3879251540871835	3.433806077091791	0.28231507556248037	0.5882069968650576	0.26228263688337206	1.83708093517784	0.6449403517398924	2.347564052832172	0.2368443779641754	1.8610699310354955	0.17083251216697953	0.256177240062759	0.3829237996762005	0.01751557868889435	0.7157918613664257	0.21677672770400216	0.40183913252017495	0.3449337581178836	0.14162722467068442	0.5115443245491107	0.18765149104660125	0.3443388640422794	0.28311145599376736	0.07878576723699614	0.5724456641740617	1.512388381067857	1.3000922481608703	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	14.0
160000	0.36057401833144465	0.9716909473984752	0.7617608582073409	1.5907380763786871	1.3674091841856917	0.09489577491712259	0.7755521351084487	3.366147949200118	0.2749193135279367	0.7494043326777989	0.6011554284827837	0.07577926141893389	0.7818098228749132	0.3972377575282277	0.679454096586684	0.6730059637821761	0.6237431834301069	3.580339131045338	0.49217749780020825	0.04937728418052284	2.983252770082083	0.5774966882445114	0.6626607223522198	0.8182283273955668	0.8959422034439506	1.4599034426418274	1.4940930293994792	0.04120054607214967	0.02090051605841929	2.4168604826608857	0.5342304433255912	3.0950119480921003	0.06958866438620091	0.09558149005732765	0.9123261578558388	0.10714909571957922	0.09129332060090278	0.2934248355107268	0.17478888985406585	1.1630378004265989	2.91509652207208	4.78654182459151	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	14.0
170000	0.12039365886754623	3.218169522723558	0.1630311001176675	4.547360594120749	1.2042227396540235	0.04459513240587077	1.6025323433116212	3.9297480467550185	0.776050419803402	1.9660408960492939	1.643679073807755	0.15005306114701358	0.10387892136425848	0.31540576183970387	0.23219748996286052	1.0987833473216488	0.16480387155543746	2.8575992822693372	0.2993474774643817	0.04521548440263035	1.2565199026563	2.4319635819398044	1.717404919388155	0.020992059162517042	1.3136963874583616	0.874710005700276	0.45795395436340247	0.0040609957515384204	0.03454475267894617	1.526902226000807	2.120464660976782	1.6874072674249014	0.036677537518354564	0.17910139371239883	4.050457464689501	0.029686609067464374	0.7802067489678846	0.48782819906651853	0.8174426687983584	2.992954459493843	0.22690024304747328	1.5495622821603166	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	16.0
180000	0.236707537698659	0.5152088329777736	0.2883598139313339	2.3384902549491926	0.11040724050356629	0.19791788276263717	0.07208786987307403	0.20012989571999865	0.5178461944298547	1.6482049549688873	1.585485380281414	0.5937308143595648	0.13334533894611977	1.48542602405713	0.5290166332425835	1.0724838051664758	0.525776281766645	1.1285178899619632	0.42338812230376677	0.11575448022565021	0.7757269849704035	1.9569742264531536	0.4124975770137158	0.6537343219181828	1.18514881959627	0.1485409773266367	0.5906547173393264	0.0054112870437281555	0.03927161892931164	1.574370695287004	0.6031246740096523	2.953838625881092	0.13899545780566497	0.10702487828649095	0.9028008863945111	0.2660823282653258	1.7036545031640076	0.3999999783773662	3.7159684566190276	1.683147592478545	0.008336968152124823	0.7767912719897211	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	15.0
190000	0.08274607025052966	0.042077122537285204	0.9649873665054189	1.4564102706386604	0.5608254925287697	0.3435213438913693	0.06945422995173454	0.18326972906808278	0.14395389133249223	0.6385544250926947	0.5984635875112942	0.9090164045661633	0.24183723501359242	0.15051737385654634	0.02530311452743768	0.6996655817656298	0.532159460824366	0.622711239052166	0.26545387704095724	0.3308019143636041	0.09002921663983557	0.7664227128727915	0.08004725999691553	0.1508267784551638	0.6545561436763507	0.07024771044133116	0.8357640647517649	0.015138588977602898	0.378116998547434	0.5818374097074853	0.46961517471670666	0.6247139644701002	0.1375093650632761	0.3789061171526894	0.4394485933690896	0.477526641615751	0.37081987598355304	0.6964262434416464	1.917755052884548	0.2828029248680391	0.5904976714503144	1.7248436103146014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	10.0
