# BEAST v10.5.0
# Generated Thu Apr 09 11:53:39 BRT 2026 [seed=1775746417747]
# CDV_GTRG4_skygrid_strict_4traits.xml
state	location_1.rates.Africa.Europe	location_1.rates.Africa.South America	location_1.rates.Europe.South America	location_1.rates.Europe.Africa	location_1.rates.South America.Africa	location_1.rates.South America.Europe	location_1.indicators.Africa.Europe	location_1.indicators.Africa.South America	location_1.indicators.Europe.South America	location_1.indicators.Europe.Africa	location_1.indicators.South America.Africa	location_1.indicators.South America.Europe	location_1.nonZeroRates
1170000	0.35000812544563675	1.401606602484331	1.2549523750017861	0.8107568264180863	1.6182637041321069	0.5912601305709144	0.0	0.0	0.0	1.0	0.0	1.0	2.0
1180000	0.22981404606737577	1.1117482801886993	0.12297502971880889	1.8213100576118342	0.9428896787134446	1.028783193943207	1.0	0.0	0.0	1.0	0.0	1.0	3.0
1190000	0.23404609218486808	1.2039135159759413	1.5378023442326052	1.4701456948810894	0.7892034135190298	2.5227249944812877	0.0	0.0	0.0	1.0	1.0	1.0	3.0
1200000	1.3417799930790606	3.878161085809666	2.164328717880578	0.9221925383682769	1.4801991714641054	0.864435064518434	1.0	1.0	1.0	1.0	1.0	1.0	6.0
1210000	0.5406323091390554	1.4410558810281298	0.6719653518788613	1.2837137616179086	0.08296213603246178	1.2384441366454098	0.0	1.0	1.0	1.0	1.0	1.0	5.0
1220000	1.2539686240667067	0.26365614345701704	0.17092440172759213	1.7655164926024614	0.9441818800256406	1.0225895891592216	1.0	0.0	0.0	1.0	1.0	1.0	4.0
1230000	0.8289760012795647	0.007081289705413396	0.4839994491006531	1.5679109622668481	0.21207920146002474	2.4276704997753584	0.0	0.0	1.0	1.0	1.0	1.0	4.0
1240000	0.25119184088291074	0.19099892252090814	1.287631189004573	0.8643582721839816	1.0588711093471237	0.6146390104972469	1.0	0.0	0.0	1.0	0.0	1.0	3.0
1250000	1.6265889126970556	0.25264044022159327	0.8238246424323494	0.6806402316957375	0.1985994037720345	0.4445207209043239	0.0	1.0	0.0	1.0	1.0	1.0	4.0
1260000	0.0725073740441148	1.518027218385503	0.6365479922922159	0.9022611489553487	0.4476780783350724	0.04054106129443306	0.0	0.0	0.0	1.0	0.0	1.0	2.0
1270000	0.37786900799444256	0.4289235527230526	1.035395893952249	0.5022799860153159	2.520275266318083	0.42335268583346314	0.0	1.0	1.0	1.0	0.0	1.0	4.0
1280000	1.4176945108898278	1.115306944112074	0.0059248029965000394	0.8513317526555287	0.340541517951415	1.4132299410902898	0.0	0.0	0.0	1.0	1.0	1.0	3.0
1290000	1.6029003546420098	2.2250469809390827	0.7933801585689277	2.856973815057559	0.11110440521622485	0.23105470686807197	1.0	1.0	0.0	1.0	1.0	1.0	5.0
1300000	0.30257010423724806	0.1530518662506041	0.7304056538460914	1.4800843707135456	0.07576130508303833	1.4569356234233921	0.0	0.0	1.0	1.0	0.0	1.0	3.0
1310000	0.10562582115213523	0.06855258740010949	0.10525319178588606	1.0709841920543461	0.5895737065849197	0.5493878467435234	1.0	1.0	0.0	1.0	0.0	1.0	4.0
1320000	1.09250378638377	2.484760430126077	0.823030121557662	1.083422304823601	0.5359606084207776	1.7652373384169104	1.0	0.0	0.0	1.0	0.0	1.0	3.0
1330000	0.31353835746573927	0.9821214617034274	0.1173835898495796	0.426386693197796	0.05996092181098104	0.25488545163819526	1.0	0.0	0.0	1.0	0.0	1.0	3.0
1340000	0.02001982456834691	0.49607565460142805	0.4562449418559766	0.8686416223889748	1.0216961298702798	1.4777546981972498	0.0	1.0	1.0	0.0	1.0	1.0	4.0
1350000	0.8188155512752918	3.0927661208992263	0.0172712222617118	1.7474037584377264	0.38567039848391493	0.28794458313255156	0.0	0.0	1.0	1.0	0.0	1.0	3.0
1360000	1.0621129332625814	0.5962420414146546	3.6847109000524108	1.722482728496801	0.03309437253674226	2.525562445035124	1.0	0.0	1.0	1.0	1.0	1.0	5.0
1370000	3.6334387790731832	1.2509308616533987	0.347595180957729	0.39094261342605907	1.6827331412397952	0.09304260666236198	0.0	0.0	0.0	1.0	0.0	1.0	2.0
1380000	1.2919164999686024	1.369998570281248	0.5308188981065136	0.6839171220815061	1.321305214349063	1.690254457384817	1.0	0.0	0.0	1.0	1.0	1.0	4.0
1390000	0.16627105803128192	6.845394052012751	1.406031641538261	0.8559844854537467	0.6635856079869193	0.34438203354294333	0.0	0.0	0.0	1.0	0.0	1.0	2.0
1400000	0.4223379738144359	1.0141021021886212	1.5771551669326127	0.9666718184815909	0.7993712872497669	0.8217270054243594	0.0	0.0	0.0	1.0	0.0	1.0	2.0
1410000	1.4894555398081581	0.36768564807456583	0.7311306877547927	0.15670478199411386	2.282010748346449	0.1500835843772608	0.0	1.0	0.0	1.0	0.0	1.0	3.0
1420000	1.1714464077883424	0.22685087919547292	1.358199943691104	0.9115910612819567	0.7615268652378365	2.282228518156919	0.0	1.0	1.0	1.0	0.0	1.0	4.0
